ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2016,"2016",0,"Total",70192,12757,"Census Tract 125, Philadelphia County, PA","14000US42101012500"
2016,"2016",0,"Total",17105,5528,"Census Tract 88.02, Philadelphia County, PA","14000US42101008802"
2016,"2016",0,"Total",57335,7335,"Census Tract 331.01, Philadelphia County, PA","14000US42101033101"
2016,"2016",0,"Total",33164,4996,"Census Tract 131, Philadelphia County, PA","14000US42101013100"
2016,"2016",0,"Total",27574,7776,"Census Tract 300, Philadelphia County, PA","14000US42101030000"
2016,"2016",0,"Total",11473,771,"Census Tract 88.01, Philadelphia County, PA","14000US42101008801"
2016,"2016",0,"Total",41926,2890,"Census Tract 9.01, Philadelphia County, PA","14000US42101000901"
2016,"2016",0,"Total",18472,8100,"Census Tract 132, Philadelphia County, PA","14000US42101013200"
2016,"2016",0,"Total",18206,2982,"Census Tract 299, Philadelphia County, PA","14000US42101029900"
2016,"2016",0,"Total",51579,6929,"Census Tract 362.02, Philadelphia County, PA","14000US42101036202"
2016,"2016",0,"Total",51029,7647.999999999999,"Census Tract 9.02, Philadelphia County, PA","14000US42101000902"
2016,"2016",0,"Total",55063,2850,"Census Tract 133, Philadelphia County, PA","14000US42101013300"
2016,"2016",0,"Total",31212,5126,"Census Tract 87.02, Philadelphia County, PA","14000US42101008702"
2016,"2016",0,"Total",28407,4081,"Census Tract 298, Philadelphia County, PA","14000US42101029800"
2016,"2016",0,"Total",31063,10865,"Census Tract 390, Philadelphia County, PA","14000US42101039000"
2016,"2016",0,"Total",83423,11367,"Census Tract 134.01, Philadelphia County, PA","14000US42101013401"
2016,"2016",0,"Total",18950,1863.9999999999998,"Census Tract 294, Philadelphia County, PA","14000US42101029400"
2016,"2016",0,"Total",48603,9920,"Census Tract 331.02, Philadelphia County, PA","14000US42101033102"
2016,"2016",0,"Total",76220,18911,"Census Tract 134.02, Philadelphia County, PA","14000US42101013402"
2016,"2016",0,"Total",87813,12884,"Census Tract 10.01, Philadelphia County, PA","14000US42101001001"
2016,"2016",0,"Total",39821,6613,"Census Tract 87.01, Philadelphia County, PA","14000US42101008701"
2016,"2016",0,"Total",47097,7426.000000000001,"Census Tract 292, Philadelphia County, PA","14000US42101029200"
2016,"2016",0,"Total",55313,14659,"Census Tract 135, Philadelphia County, PA","14000US42101013500"
2016,"2016",0,"Total",25168,4391,"Census Tract 291, Philadelphia County, PA","14000US42101029100"
2016,"2016",0,"Total",55927,8467,"Census Tract 362.01, Philadelphia County, PA","14000US42101036201"
2016,"2016",0,"Total",109850,12383,"Census Tract 10.02, Philadelphia County, PA","14000US42101001002"
2016,"2016",0,"Total",101213,10335,"Census Tract 136.01, Philadelphia County, PA","14000US42101013601"
2016,"2016",0,"Total",44464,18042,"Census Tract 369, Philadelphia County, PA","14000US42101036900"
2016,"2016",0,"Total",36157,4709,"Census Tract 290, Philadelphia County, PA","14000US42101029000"
2016,"2016",0,"Total",61806,12357,"Census Tract 332, Philadelphia County, PA","14000US42101033200"
2016,"2016",0,"Total",78250,9874,"Census Tract 136.02, Philadelphia County, PA","14000US42101013602"
2016,"2016",0,"Total",36397,5295,"Census Tract 86.02, Philadelphia County, PA","14000US42101008602"
2016,"2016",0,"Total",27746,7054.999999999999,"Census Tract 289.02, Philadelphia County, PA","14000US42101028902"
2016,"2016",0,"Total",39696,6549,"Census Tract 137, Philadelphia County, PA","14000US42101013700"
2016,"2016",0,"Total",74545,13904,"Census Tract 11.01, Philadelphia County, PA","14000US42101001101"
2016,"2016",0,"Total",39115,13855.999999999998,"Census Tract 86.01, Philadelphia County, PA","14000US42101008601"
2016,"2016",0,"Total",29236,13186,"Census Tract 289.01, Philadelphia County, PA","14000US42101028901"
2016,"2016",0,"Total",28534,7423.999999999999,"Census Tract 138, Philadelphia County, PA","14000US42101013800"
2016,"2016",0,"Total",81719,19910,"Census Tract 11.02, Philadelphia County, PA","14000US42101001102"
2016,"2016",0,"Total",66607,9267,"Census Tract 361, Philadelphia County, PA","14000US42101036100"
2016,"2016",0,"Total",28170,5556,"Census Tract 288, Philadelphia County, PA","14000US42101028800"
2016,"2016",0,"Total",14314,2676,"Census Tract 139, Philadelphia County, PA","14000US42101013900"
2016,"2016",0,"Total",28201,8161.000000000001,"Census Tract 85, Philadelphia County, PA","14000US42101008500"
2016,"2016",0,"Total",34674,7458.000000000001,"Census Tract 389, Philadelphia County, PA","14000US42101038900"
2016,"2016",0,"Total",26292,4460,"Census Tract 287, Philadelphia County, PA","14000US42101028700"
2016,"2016",0,"Total",24474,11897,"Census Tract 140, Philadelphia County, PA","14000US42101014000"
2016,"2016",0,"Total",35994,9077,"Census Tract 333, Philadelphia County, PA","14000US42101033300"
2016,"2016",0,"Total",27917,4930,"Census Tract 286, Philadelphia County, PA","14000US42101028600"
2016,"2016",0,"Total",19167,6152,"Census Tract 141, Philadelphia County, PA","14000US42101014100"
2016,"2016",0,"Total",100463,17753,"Census Tract 12.01, Philadelphia County, PA","14000US42101001201"
2016,"2016",0,"Total",31122,5114,"Census Tract 84, Philadelphia County, PA","14000US42101008400"
2016,"2016",0,"Total",27202,9927,"Census Tract 285, Philadelphia County, PA","14000US42101028500"
2016,"2016",0,"Total",85765,10136,"Census Tract 142, Philadelphia County, PA","14000US42101014200"
2016,"2016",0,"Total",27188,7819.999999999999,"Census Tract 284, Philadelphia County, PA","14000US42101028400"
2016,"2016",0,"Total",53708,11700,"Census Tract 360, Philadelphia County, PA","14000US42101036000"
2016,"2016",0,"Total",76358,10994,"Census Tract 12.02, Philadelphia County, PA","14000US42101001202"
2016,"2016",0,"Total",64167,10896,"Census Tract 143, Philadelphia County, PA","14000US42101014300"
2016,"2016",0,"Total",57955,10109,"Census Tract 372, Philadelphia County, PA","14000US42101037200"
2016,"2016",0,"Total",23645,6440,"Census Tract 283, Philadelphia County, PA","14000US42101028300"
2016,"2016",0,"Total",50263,7423.999999999999,"Census Tract 334, Philadelphia County, PA","14000US42101033400"
2016,"2016",0,"Total",54393,15220.000000000002,"Census Tract 144, Philadelphia County, PA","14000US42101014400"
2016,"2016",0,"Total",31202,4228,"Census Tract 83.02, Philadelphia County, PA","14000US42101008302"
2016,"2016",0,"Total",29412,4341,"Census Tract 282, Philadelphia County, PA","14000US42101028200"
2016,"2016",0,"Total",20859,8515,"Census Tract 145, Philadelphia County, PA","14000US42101014500"
2016,"2016",0,"Total",90074,21481,"Census Tract 13, Philadelphia County, PA","14000US42101001300"
2016,"2016",0,"Total",29770,6061,"Census Tract 83.01, Philadelphia County, PA","14000US42101008301"
2016,"2016",0,"Total",35083,8542,"Census Tract 281, Philadelphia County, PA","14000US42101028100"
2016,"2016",0,"Total",28558,6612,"Census Tract 146, Philadelphia County, PA","14000US42101014600"
2016,"2016",0,"Total",65994,14747.999999999998,"Census Tract 14, Philadelphia County, PA","14000US42101001400"
2016,"2016",0,"Total",55082,7892.000000000001,"Census Tract 359, Philadelphia County, PA","14000US42101035900"
2016,"2016",0,"Total",25604,4866,"Census Tract 280, Philadelphia County, PA","14000US42101028000"
2016,"2016",0,"Total",12460,8128.999999999999,"Census Tract 147, Philadelphia County, PA","14000US42101014700"
2016,"2016",0,"Total",36239,6457,"Census Tract 82, Philadelphia County, PA","14000US42101008200"
2016,"2016",0,"Total",74886,16591,"Census Tract 388, Philadelphia County, PA","14000US42101038800"
2016,"2016",0,"Total",30774,8200,"Census Tract 279.02, Philadelphia County, PA","14000US42101027902"
2016,"2016",0,"Total",25000,9544,"Census Tract 148, Philadelphia County, PA","14000US42101014800"
2016,"2016",0,"Total",52279,11933,"Census Tract 335, Philadelphia County, PA","14000US42101033500"
2016,"2016",0,"Total",35669,5430,"Census Tract 279.01, Philadelphia County, PA","14000US42101027901"
2016,"2016",0,"Total",16933,8011,"Census Tract 149, Philadelphia County, PA","14000US42101014900"
2016,"2016",0,"Total",62930,12569,"Census Tract 15, Philadelphia County, PA","14000US42101001500"
2016,"2016",0,"Total",29350,5533,"Census Tract 81.02, Philadelphia County, PA","14000US42101008102"
2016,"2016",0,"Total",29063,5648,"Census Tract 278, Philadelphia County, PA","14000US42101027800"
2016,"2016",0,"Total",30051,3598,"Census Tract 151.01, Philadelphia County, PA","14000US42101015101"
2016,"2016",0,"Total",24776,6499,"Census Tract 277, Philadelphia County, PA","14000US42101027700"
2016,"2016",0,"Total",55108,11620,"Census Tract 358, Philadelphia County, PA","14000US42101035800"
2016,"2016",0,"Total",75217,10107,"Census Tract 16, Philadelphia County, PA","14000US42101001600"
2016,"2016",0,"Total",13750,4444,"Census Tract 151.02, Philadelphia County, PA","14000US42101015102"
2016,"2016",0,"Total",78209,8490,"Census Tract 373, Philadelphia County, PA","14000US42101037300"
2016,"2016",0,"Total",30506,4061.9999999999995,"Census Tract 276, Philadelphia County, PA","14000US42101027600"
2016,"2016",0,"Total",45887,3877,"Census Tract 336, Philadelphia County, PA","14000US42101033600"
2016,"2016",0,"Total",19105,5984,"Census Tract 152, Philadelphia County, PA","14000US42101015200"
2016,"2016",0,"Total",17433,9258,"Census Tract 81.01, Philadelphia County, PA","14000US42101008101"
2016,"2016",0,"Total",43105,8402,"Census Tract 275, Philadelphia County, PA","14000US42101027500"
2016,"2016",0,"Total",16075,2353,"Census Tract 153, Philadelphia County, PA","14000US42101015300"
2016,"2016",0,"Total",94861,17508,"Census Tract 17, Philadelphia County, PA","14000US42101001700"
2016,"2016",0,"Total",36886,8491,"Census Tract 80, Philadelphia County, PA","14000US42101008000"
2016,"2016",0,"Total",36179,4290,"Census Tract 274.02, Philadelphia County, PA","14000US42101027402"
2016,"2016",0,"Total",23031,3868.9999999999995,"Census Tract 156, Philadelphia County, PA","14000US42101015600"
2016,"2016",0,"Total",88125,20229,"Census Tract 18, Philadelphia County, PA","14000US42101001800"
2016,"2016",0,"Total",36231,2911,"Census Tract 357.02, Philadelphia County, PA","14000US42101035702"
2016,"2016",0,"Total",35648,14986.999999999998,"Census Tract 274.01, Philadelphia County, PA","14000US42101027401"
2016,"2016",0,"Total",38991,3784.0000000000005,"Census Tract 157, Philadelphia County, PA","14000US42101015700"
2016,"2016",0,"Total",56944,12681,"Census Tract 79, Philadelphia County, PA","14000US42101007900"
2016,"2016",0,"Total",137386,32879,"Census Tract 387, Philadelphia County, PA","14000US42101038700"
2016,"2016",0,"Total",38606,11216,"Census Tract 273, Philadelphia County, PA","14000US42101027300"
2016,"2016",0,"Total",56989,11597,"Census Tract 158, Philadelphia County, PA","14000US42101015800"
2016,"2016",0,"Total",31442,6151,"Census Tract 337.01, Philadelphia County, PA","14000US42101033701"
2016,"2016",0,"Total",43715,8785,"Census Tract 272, Philadelphia County, PA","14000US42101027200"
2016,"2016",0,"Total",50906,11143,"Census Tract 160, Philadelphia County, PA","14000US42101016000"
2016,"2016",0,"Total",80272,12243,"Census Tract 19, Philadelphia County, PA","14000US42101001900"
2016,"2016",0,"Total",36069,11476,"Census Tract 78, Philadelphia County, PA","14000US42101007800"
2016,"2016",0,"Total",41114,6504,"Census Tract 271, Philadelphia County, PA","14000US42101027100"
2016,"2016",0,"Total",46174,12074,"Census Tract 161, Philadelphia County, PA","14000US42101016100"
2016,"2016",0,"Total",58958,15664.000000000002,"Census Tract 270, Philadelphia County, PA","14000US42101027000"
2016,"2016",0,"Total",31719,3857,"Census Tract 357.01, Philadelphia County, PA","14000US42101035701"
2016,"2016",0,"Total",39318,6585,"Census Tract 20, Philadelphia County, PA","14000US42101002000"
2016,"2016",0,"Total",21765,4813,"Census Tract 162, Philadelphia County, PA","14000US42101016200"
2016,"2016",0,"Total",67736,13622,"Census Tract 375, Philadelphia County, PA","14000US42101037500"
2016,"2016",0,"Total",44886,15178,"Census Tract 269, Philadelphia County, PA","14000US42101026900"
2016,"2016",0,"Total",57619,15287,"Census Tract 337.02, Philadelphia County, PA","14000US42101033702"
2016,"2016",0,"Total",14017,4056,"Census Tract 163, Philadelphia County, PA","14000US42101016300"
2016,"2016",0,"Total",27159,5748,"Census Tract 77, Philadelphia County, PA","14000US42101007700"
2016,"2016",0,"Total",34365,5719,"Census Tract 268, Philadelphia County, PA","14000US42101026800"
2016,"2016",0,"Total",16222,4462,"Census Tract 164, Philadelphia County, PA","14000US42101016400"
2016,"2016",0,"Total",49911,7500,"Census Tract 21, Philadelphia County, PA","14000US42101002100"
2016,"2016",0,"Total",21502,2976,"Census Tract 74, Philadelphia County, PA","14000US42101007400"
2016,"2016",0,"Total",28202,9658,"Census Tract 267, Philadelphia County, PA","14000US42101026700"
2016,"2016",0,"Total",14760,7647.999999999999,"Census Tract 165, Philadelphia County, PA","14000US42101016500"
2016,"2016",0,"Total",48906,11122,"Census Tract 22, Philadelphia County, PA","14000US42101002200"
2016,"2016",0,"Total",67083,18639,"Census Tract 356.02, Philadelphia County, PA","14000US42101035602"
2016,"2016",0,"Total",13807,13733,"Census Tract 166, Philadelphia County, PA","14000US42101016600"
2016,"2016",0,"Total",25369,8100,"Census Tract 73, Philadelphia County, PA","14000US42101007300"
2016,"2016",0,"Total",43852,10587,"Census Tract 266, Philadelphia County, PA","14000US42101026600"
2016,"2016",0,"Total",145104,40646,"Census Tract 386, Philadelphia County, PA","14000US42101038600"
2016,"2016",0,"Total",19647,8035,"Census Tract 167.01, Philadelphia County, PA","14000US42101016701"
2016,"2016",0,"Total",40709,5350,"Census Tract 265, Philadelphia County, PA","14000US42101026500"
2016,"2016",0,"Total",44770,4960,"Census Tract 338, Philadelphia County, PA","14000US42101033800"
2016,"2016",0,"Total",20230,7234.000000000001,"Census Tract 167.02, Philadelphia County, PA","14000US42101016702"
2016,"2016",0,"Total",41719,16871,"Census Tract 264, Philadelphia County, PA","14000US42101026400"
2016,"2016",0,"Total",31852,7273,"Census Tract 72, Philadelphia County, PA","14000US42101007200"
2016,"2016",0,"Total",51167,10187,"Census Tract 23, Philadelphia County, PA","14000US42101002300"
2016,"2016",0,"Total",17250,4760,"Census Tract 168, Philadelphia County, PA","14000US42101016800"
2016,"2016",0,"Total",38750,10845,"Census Tract 263.02, Philadelphia County, PA","14000US42101026302"
2016,"2016",0,"Total",47003,7725.000000000001,"Census Tract 356.01, Philadelphia County, PA","14000US42101035601"
2016,"2016",0,"Total",41002,4507,"Census Tract 263.01, Philadelphia County, PA","14000US42101026301"
2016,"2016",0,"Total",29202,4833,"Census Tract 169.01, Philadelphia County, PA","14000US42101016901"
2016,"2016",0,"Total",47632,11949,"Census Tract 376, Philadelphia County, PA","14000US42101037600"
2016,"2016",0,"Total",61162,7577,"Census Tract 24, Philadelphia County, PA","14000US42101002400"
2016,"2016",0,"Total",47204,8942,"Census Tract 262, Philadelphia County, PA","14000US42101026200"
2016,"2016",0,"Total",24802,6662,"Census Tract 169.02, Philadelphia County, PA","14000US42101016902"
2016,"2016",0,"Total",30329,6377,"Census Tract 71.02, Philadelphia County, PA","14000US42101007102"
2016,"2016",0,"Total",50509,8889,"Census Tract 339, Philadelphia County, PA","14000US42101033900"
2016,"2016",0,"Total",36275,15863,"Census Tract 170, Philadelphia County, PA","14000US42101017000"
2016,"2016",0,"Total",41418,7006,"Census Tract 261, Philadelphia County, PA","14000US42101026100"
2016,"2016",0,"Total",25000,4494,"Census Tract 71.01, Philadelphia County, PA","14000US42101007101"
2016,"2016",0,"Total",60795,11667,"Census Tract 25, Philadelphia County, PA","14000US42101002500"
2016,"2016",0,"Total",30647,8274,"Census Tract 171, Philadelphia County, PA","14000US42101017100"
2016,"2016",0,"Total",45821,7395,"Census Tract 260, Philadelphia County, PA","14000US42101026000"
2016,"2016",0,"Total",46594,4419,"Census Tract 355, Philadelphia County, PA","14000US42101035500"
2016,"2016",0,"Total",47806,14426,"Census Tract 27.01, Philadelphia County, PA","14000US42101002701"
2016,"2016",0,"Total",27217,6639,"Census Tract 172.01, Philadelphia County, PA","14000US42101017201"
2016,"2016",0,"Total",26776,5001,"Census Tract 70, Philadelphia County, PA","14000US42101007000"
2016,"2016",0,"Total",42356,9897,"Census Tract 259, Philadelphia County, PA","14000US42101025900"
2016,"2016",0,"Total",86058,20535,"Census Tract 385, Philadelphia County, PA","14000US42101038500"
2016,"2016",0,"Total",15731,7158,"Census Tract 172.02, Philadelphia County, PA","14000US42101017202"
2016,"2016",0,"Total",53026,12330,"Census Tract 258, Philadelphia County, PA","14000US42101025800"
2016,"2016",0,"Total",64038,10722,"Census Tract 340, Philadelphia County, PA","14000US42101034000"
2016,"2016",0,"Total",23479,4295,"Census Tract 173, Philadelphia County, PA","14000US42101017300"
2016,"2016",0,"Total",58567,4991,"Census Tract 257, Philadelphia County, PA","14000US42101025700"
2016,"2016",0,"Total",15899,3155,"Census Tract 69, Philadelphia County, PA","14000US42101006900"
2016,"2016",0,"Total",60500,12112,"Census Tract 27.02, Philadelphia County, PA","14000US42101002702"
2016,"2016",0,"Total",22625,3760,"Census Tract 174, Philadelphia County, PA","14000US42101017400"
2016,"2016",0,"Total",82768,13783,"Census Tract 256, Philadelphia County, PA","14000US42101025600"
2016,"2016",0,"Total",51577,5650,"Census Tract 353.02, Philadelphia County, PA","14000US42101035302"
2016,"2016",0,"Total",60827,4304,"Census Tract 255, Philadelphia County, PA","14000US42101025500"
2016,"2016",0,"Total",17708,3316,"Census Tract 175, Philadelphia County, PA","14000US42101017500"
2016,"2016",0,"Total",28452,11085,"Census Tract 377, Philadelphia County, PA","14000US42101037700"
2016,"2016",0,"Total",43894,7150,"Census Tract 28.01, Philadelphia County, PA","14000US42101002801"
2016,"2016",0,"Total",51806,6370,"Census Tract 254, Philadelphia County, PA","14000US42101025400"
2016,"2016",0,"Total",17855,4507,"Census Tract 176.01, Philadelphia County, PA","14000US42101017601"
2016,"2016",0,"Total",32727,7086,"Census Tract 67, Philadelphia County, PA","14000US42101006700"
2016,"2016",0,"Total",66591,5653,"Census Tract 341, Philadelphia County, PA","14000US42101034100"
2016,"2016",0,"Total",18329,3212,"Census Tract 176.02, Philadelphia County, PA","14000US42101017602"
2016,"2016",0,"Total",39353,8339,"Census Tract 253, Philadelphia County, PA","14000US42101025300"
2016,"2016",0,"Total",16560,5316,"Census Tract 66, Philadelphia County, PA","14000US42101006600"
2016,"2016",0,"Total",54214,9107,"Census Tract 28.02, Philadelphia County, PA","14000US42101002802"
2016,"2016",0,"Total",21589,4138,"Census Tract 177.01, Philadelphia County, PA","14000US42101017701"
2016,"2016",0,"Total",31299,4821,"Census Tract 252, Philadelphia County, PA","14000US42101025200"
2016,"2016",0,"Total",69405,4978,"Census Tract 353.01, Philadelphia County, PA","14000US42101035301"
2016,"2016",0,"Total",51233,11436,"Census Tract 29, Philadelphia County, PA","14000US42101002900"
2016,"2016",0,"Total",16604,3048,"Census Tract 177.02, Philadelphia County, PA","14000US42101017702"
2016,"2016",0,"Total",26435,7549,"Census Tract 65, Philadelphia County, PA","14000US42101006500"
2016,"2016",0,"Total",24528,11518,"Census Tract 249, Philadelphia County, PA","14000US42101024900"
2016,"2016",0,"Total",84519,11862,"Census Tract 384, Philadelphia County, PA","14000US42101038400"
2016,"2016",0,"Total",24975,9170,"Census Tract 178, Philadelphia County, PA","14000US42101017800"
2016,"2016",0,"Total",39917,6404,"Census Tract 248, Philadelphia County, PA","14000US42101024800"
2016,"2016",0,"Total",49821,6718,"Census Tract 342, Philadelphia County, PA","14000US42101034200"
2016,"2016",0,"Total",31197,2567,"Census Tract 179, Philadelphia County, PA","14000US42101017900"
2016,"2016",0,"Total",19613,2378,"Census Tract 247, Philadelphia County, PA","14000US42101024700"
2016,"2016",0,"Total",32256,5647,"Census Tract 64, Philadelphia County, PA","14000US42101006400"
2016,"2016",0,"Total",42903,6775,"Census Tract 30.01, Philadelphia County, PA","14000US42101003001"
2016,"2016",0,"Total",57981,12510,"Census Tract 180.01, Philadelphia County, PA","14000US42101018001"
2016,"2016",0,"Total",17279,5251,"Census Tract 246, Philadelphia County, PA","14000US42101024600"
2016,"2016",0,"Total",65511,7116.999999999999,"Census Tract 352, Philadelphia County, PA","14000US42101035200"
2016,"2016",0,"Total",16474,3105,"Census Tract 245, Philadelphia County, PA","14000US42101024500"
2016,"2016",0,"Total",39479,9371,"Census Tract 180.02, Philadelphia County, PA","14000US42101018002"
2016,"2016",0,"Total",52500,12437,"Census Tract 378, Philadelphia County, PA","14000US42101037800"
2016,"2016",0,"Total",29942,9748,"Census Tract 30.02, Philadelphia County, PA","14000US42101003002"
2016,"2016",0,"Total",26958,6001,"Census Tract 244, Philadelphia County, PA","14000US42101024400"
2016,"2016",0,"Total",59063,10122,"Census Tract 183, Philadelphia County, PA","14000US42101018300"
2016,"2016",0,"Total",25871,7342,"Census Tract 63, Philadelphia County, PA","14000US42101006300"
2016,"2016",0,"Total",85058,7965,"Census Tract 344, Philadelphia County, PA","14000US42101034400"
2016,"2016",0,"Total",50321,4094,"Census Tract 184, Philadelphia County, PA","14000US42101018400"
2016,"2016",0,"Total",28823,6575,"Census Tract 243, Philadelphia County, PA","14000US42101024300"
2016,"2016",0,"Total",32368,9595,"Census Tract 62, Philadelphia County, PA","14000US42101006200"
2016,"2016",0,"Total",28443,2591,"Census Tract 31, Philadelphia County, PA","14000US42101003100"
2016,"2016",0,"Total",23705,3928,"Census Tract 188, Philadelphia County, PA","14000US42101018800"
2016,"2016",0,"Total",22500,9328,"Census Tract 242, Philadelphia County, PA","14000US42101024200"
2016,"2016",0,"Total",53463,8071.999999999999,"Census Tract 351, Philadelphia County, PA","14000US42101035100"
2016,"2016",0,"Total",27256,3909,"Census Tract 32, Philadelphia County, PA","14000US42101003200"
2016,"2016",0,"Total",32963,4859,"Census Tract 190, Philadelphia County, PA","14000US42101019000"
2016,"2016",0,"Total",31500,7017.000000000001,"Census Tract 61, Philadelphia County, PA","14000US42101006100"
2016,"2016",0,"Total",16392,2974,"Census Tract 241, Philadelphia County, PA","14000US42101024100"
2016,"2016",0,"Total",23382,9437,"Census Tract 383, Philadelphia County, PA","14000US42101038300"
2016,"2016",0,"Total",31565,5517,"Census Tract 191, Philadelphia County, PA","14000US42101019100"
2016,"2016",0,"Total",43750,7614,"Census Tract 240, Philadelphia County, PA","14000US42101024000"
2016,"2016",0,"Total",27005,5050,"Census Tract 345.01, Philadelphia County, PA","14000US42101034501"
2016,"2016",0,"Total",24864,5562,"Census Tract 192, Philadelphia County, PA","14000US42101019200"
2016,"2016",0,"Total",20843,2999,"Census Tract 239, Philadelphia County, PA","14000US42101023900"
2016,"2016",0,"Total",35053,9158,"Census Tract 60, Philadelphia County, PA","14000US42101006000"
2016,"2016",0,"Total",28006,9196,"Census Tract 33, Philadelphia County, PA","14000US42101003300"
2016,"2016",0,"Total",14451,3619,"Census Tract 195.01, Philadelphia County, PA","14000US42101019501"
2016,"2016",0,"Total",46607,12753,"Census Tract 238, Philadelphia County, PA","14000US42101023800"
2016,"2016",0,"Total",45503,4382,"Census Tract 349, Philadelphia County, PA","14000US42101034900"
2016,"2016",0,"Total",54835,15180,"Census Tract 237, Philadelphia County, PA","14000US42101023700"
2016,"2016",0,"Total",23233,10909,"Census Tract 195.02, Philadelphia County, PA","14000US42101019502"
2016,"2016",0,"Total",51204,10787,"Census Tract 379, Philadelphia County, PA","14000US42101037900"
2016,"2016",0,"Total",18969,1797,"Census Tract 36, Philadelphia County, PA","14000US42101003600"
2016,"2016",0,"Total",67147,20418,"Census Tract 236, Philadelphia County, PA","14000US42101023600"
2016,"2016",0,"Total",19685,4028,"Census Tract 197, Philadelphia County, PA","14000US42101019700"
2016,"2016",0,"Total",25966,13954.000000000002,"Census Tract 56, Philadelphia County, PA","14000US42101005600"
2016,"2016",0,"Total",42114,4728,"Census Tract 345.02, Philadelphia County, PA","14000US42101034502"
2016,"2016",0,"Total",23419,1739.9999999999998,"Census Tract 198, Philadelphia County, PA","14000US42101019800"
2016,"2016",0,"Total",76667,22994,"Census Tract 235, Philadelphia County, PA","14000US42101023500"
2016,"2016",0,"Total",44333,9704,"Census Tract 55, Philadelphia County, PA","14000US42101005500"
2016,"2016",0,"Total",33887,9782,"Census Tract 37.01, Philadelphia County, PA","14000US42101003701"
2016,"2016",0,"Total",18576,1920.0000000000002,"Census Tract 199, Philadelphia County, PA","14000US42101019900"
2016,"2016",0,"Total",137500,16098.999999999998,"Census Tract 231, Philadelphia County, PA","14000US42101023100"
2016,"2016",0,"Total",56394,10048,"Census Tract 348.03, Philadelphia County, PA","14000US42101034803"
2016,"2016",0,"Total",33324,2210,"Census Tract 37.02, Philadelphia County, PA","14000US42101003702"
2016,"2016",0,"Total",25066,7353,"Census Tract 200, Philadelphia County, PA","14000US42101020000"
2016,"2016",0,"Total",51550,13491.000000000002,"Census Tract 54, Philadelphia County, PA","14000US42101005400"
2016,"2016",0,"Total",87292,19240,"Census Tract 220, Philadelphia County, PA","14000US42101022000"
2016,"2016",0,"Total",26667,5225,"Census Tract 382, Philadelphia County, PA","14000US42101038200"
2016,"2016",0,"Total",17052,3729.0000000000005,"Census Tract 201.01, Philadelphia County, PA","14000US42101020101"
2016,"2016",0,"Total",75000,10374,"Census Tract 219, Philadelphia County, PA","14000US42101021900"
2016,"2016",0,"Total",44205,7393,"Census Tract 346, Philadelphia County, PA","14000US42101034600"
2016,"2016",0,"Total",32066,5882,"Census Tract 201.02, Philadelphia County, PA","14000US42101020102"
2016,"2016",0,"Total",50135,12937,"Census Tract 218, Philadelphia County, PA","14000US42101021800"
2016,"2016",0,"Total",45341,11830,"Census Tract 42.02, Philadelphia County, PA","14000US42101004202"
2016,"2016",0,"Total",51078,8236,"Census Tract 38, Philadelphia County, PA","14000US42101003800"
2016,"2016",0,"Total",18550,5064,"Census Tract 202, Philadelphia County, PA","14000US42101020200"
2016,"2016",0,"Total",72239,7362,"Census Tract 217, Philadelphia County, PA","14000US42101021700"
2016,"2016",0,"Total",41125,11871,"Census Tract 348.02, Philadelphia County, PA","14000US42101034802"
2016,"2016",0,"Total",66719,13580.999999999998,"Census Tract 216, Philadelphia County, PA","14000US42101021600"
2016,"2016",0,"Total",26397,8399,"Census Tract 203, Philadelphia County, PA","14000US42101020300"
2016,"2016",0,"Total",41202,7328,"Census Tract 380, Philadelphia County, PA","14000US42101038000"
2016,"2016",0,"Total",34759,6124,"Census Tract 39.01, Philadelphia County, PA","14000US42101003901"
2016,"2016",0,"Total",72371,7278.999999999999,"Census Tract 215, Philadelphia County, PA","14000US42101021500"
2016,"2016",0,"Total",21977,6315,"Census Tract 204, Philadelphia County, PA","14000US42101020400"
2016,"2016",0,"Total",46033,11109,"Census Tract 42.01, Philadelphia County, PA","14000US42101004201"
2016,"2016",0,"Total",53742,4816,"Census Tract 347.01, Philadelphia County, PA","14000US42101034701"
2016,"2016",0,"Total",25063,13228,"Census Tract 205, Philadelphia County, PA","14000US42101020500"
2016,"2016",0,"Total",71125,13070,"Census Tract 214, Philadelphia County, PA","14000US42101021400"
2016,"2016",0,"Total",38808,11481,"Census Tract 41.02, Philadelphia County, PA","14000US42101004102"
2016,"2016",0,"Total",62587,5475,"Census Tract 39.02, Philadelphia County, PA","14000US42101003902"
2016,"2016",0,"Total",34688,14406,"Census Tract 206, Philadelphia County, PA","14000US42101020600"
2016,"2016",0,"Total",63117,4130,"Census Tract 213, Philadelphia County, PA","14000US42101021300"
2016,"2016",0,"Total",47368,6221,"Census Tract 348.01, Philadelphia County, PA","14000US42101034801"
2016,"2016",0,"Total",45396,8001,"Census Tract 40.01, Philadelphia County, PA","14000US42101004001"
2016,"2016",0,"Total",52816,6874,"Census Tract 207, Philadelphia County, PA","14000US42101020700"
2016,"2016",0,"Total",28503,5377,"Census Tract 41.01, Philadelphia County, PA","14000US42101004101"
2016,"2016",0,"Total",65560,11917,"Census Tract 212, Philadelphia County, PA","14000US42101021200"
