building_id,street_address,postal_code,energy_star_score,property_name
881427010,2815 N 17TH ST,19132,29.0,2815 N. 17TH STREET
881427020,2900 N 17TH ST,19132,96.0,2900-12 N. 17TH STREET
883010900,125 S 9TH ST,19107,84.0,125 S. 9th St. (Sheridan Building)
773081005,4023 CHESTNUT ST,19104,59.0,4023-4027 Chestnut St. (American Law Institute)
786264650,5500 KINGSESSING AVE,19143,16.0,Mitchell
786309550,151 W LUZERNE ST,19140,85.0,Edison
784516400,1901 N 17TH ST,19121,50.0,Carver
883523050,417 N 8TH ST,19123,90.0,417 N.8th Street
781486600,1114 S 5TH ST,19147,48.0,Washington ES
784063000,2900 W CLEARFIELD ST,19132,8.0,Rhodes EW
783541800,5600 VINE ST,19139,65.0,Daroff
783257800,5304 LANCASTER AVE,19131,33.0,Heston
884265000,9130 STATE RD,19136,97.0,Clear Channel Outdoor
884161700,6900 LINDBERGH BLVD,19142,75.0,6900 Lindbergh Blvd.
884120510,5400 LANGDON ST,19124,89.0,CDC
782813600,1435 N 26TH ST,19121,38.0,Boone
884132005,4422 WISSAHICKON AVE,19144,58.0,4700 Wissahickon Ave.
883321000,1608 WALNUT ST,19103,83.0,1608 Walnut Street Associates LP
882918660,5361 CHEW AVE,19138,20.0,Fresh Grocer
771637000,1231 N BROAD ST,19121,74.0,Philadelphia Opportunities Industrialization Center
884267500,11401 E ROOSEVELT BLVD,19154,13.0,United Refrigeration Inc. Headquarters
884268000,11451 E ROOSEVELT BLVD,19154,81.0,United Refrigeration Inc. Warehouse 90
883813200,1 CRESCENT DR,19112,89.0,L01973 - One Crescent Drive
882055480,1 MIFFLIN ST,19148,76.0,PHILADELPHIA SE (1443)
882070800,11000 E ROOSEVELT BLVD,19116,85.0,PHILADELPHIA NE (1809)
882070900,2701 CASTOR AVE,19134,81.0,PHILA-BRIDESBURG (2075)
882150610,4000 MONUMENT RD,19131,76.0,PHILADELPHIA WEST (2124)
884288400,2760 RED LION RD,19114,61.0,Philadelphia
783531800,400 UNIVERSITY AVE,19104,62.0,Philadelphia
883300400,428 WALNUT ST,19106,83.0,ACE Philadelphia
882067050,8200 E ROOSEVELT BLVD,19152,66.0,07725-Pennypack Circle
882080101,1400 E PASSYUNK AVE,19145,42.0,07726-10th & Reed
882875620,920 RED LION RD,19115,70.0,07747-Red Lion
882129500,2701 MAGEE AVE,19149,75.0,07704-Harbison
882351850,1901 JOHNSTON ST,19145,57.0,07715-Oregon & 19th
771523010,190 N INDEPENDENCE MALL W,19106,88.0,American College of Physicians Headquarters
883308700,1101 MARKET ST,19107,84.0,ARAMARK Tower
883061505,130 N 18TH ST,19103,93.0,153-ONE LOGAN SQUARE
883812800,3 CRESCENT DR,19112,25.0,L02152 - Three Crescent Drive
882046400,2301 OREGON AVE,19145,63.0,Shop Rite of Oregon Avenue
882090000,2900 ISLAND AVE,19153,54.0,Shop Rite of Island Avenue
883034000,1900 MARKET ST,19103,76.0,1900 Market Street (180)
884124000,1550 WARFIELD ST,19146,37.0,PHPA
883710000,1 DOCK ST,19106,37.0,Sheraton Hotel-Philadelphia Society Hill
883009505,150 N INDEPENDENCE MALL W,19106,14.0,03-1-Philadelphia Head Office
883006500,508 WALNUT ST,19106,82.0,One Washington Square
883744000,9000 TINICUM BLVD,19153,65.0,0547-Philadelphia - Airport
883745200,8880 BARTRAM AVE,19153,51.0,2526-Philadephia - Airport
882117000,6901 RIDGE AVE,19128,83.0,Shop Rite of Roxborough
882920300,1575 N 52ND ST,19131,89.0,Shop Rite of Parkside Plaza
883033800,2000 KUBACH RD,19116,,1192-Nortech
884292573,2900 BLACK LAKE PL,19154,42.0,Elliott-Lewis Corporate HQ
882069010,8800 FRANKFORD AVE,19136,63.0,9382
882074000,7101 E ROOSEVELT BLVD,19149,74.0,3527
883711100,400 ARCH ST,19106,69.0,15683-HI Philadelphia Hist Dist-DJONT2
774005000,5301 CEDAR AVE,19143,100.0,Mercy Philadelphia Hospital
772508070,311 S JUNIPER ST,19107,45.0,Juniper Residence Hall
788010015,4499 S BROAD ST,19112,90.0,LT02184 - Five Crescent Drive
883063100,2970 MARKET ST,19104,90.0,IRS 30th Street Campus (165)
783588600,5748 WILLOWS AVE,19143,64.0,Longstreth
883371900,5070 PARKSIDE AVE,19131,86.0,Philadelphia Business & Technology Center
882131101,7422 BUSTLETON AVE,19152,84.0,PHILA-COTTMAN (2418)
886717500,1212 LUDLOW ST,19107,64.0,Connelly House
886617500,1929 SANSOM ST,19103,36.0,Kate's Place
883700600,1800 MARKET ST,19103,12.0,Sonesta - Philadelphia
775533000,3000 W SCHOOL HOUSE LN,19144,66.0,William Penn Charter School
883339500,1601 JOHN F KENNEDY BLVD,19103,84.0,One Penn Center
883031500,1600 MARKET ST,19103,79.0,"1600 MARKET STREET, Site #602760"
781021910,901 S BROAD ST,19147,43.0,CAPA
781458200,1900 S 3RD ST,19148,63.0,Furness HS
781609400,2746 S 9TH ST,19148,40.0,Fell
883076510,3440 MARKET ST,19104,37.0,3440 Market St
Many,3624 MARKET ST,19124,46.0,3624 Market St
786056400,11000 BUSTLETON AVE,19116,72.0,Loesche
783094900,4901 CHESTNUT ST,19139,63.0,West Philadelphia (New)
785314800,2100 W LEHIGH AVE,19132,79.0,Dobbins CTE
786145800,3116 FRANKFORD AVE,19134,51.0,Mastbaum CTE
785056600,5400 N BROAD ST,19141,66.0,Girls High
784226200,6501 LIMEKILN PIKE,19138,1.0,Kinsey
785345400,5101 MASCHER ST,19120,98.0,Olney HS
786076410,1660 COMLY ST,19149,71.0,Ziegler
786082200,1601 COTTMAN AVE,19111,89.0,Northeast
786002100,9152 ACADEMY RD,19114,19.0,Holme
786438600,2901 PRINCETON AVE,19149,77.0,Mayfair
786543600,1901 TYSON AVE,19149,14.0,Solis-Cohen
786309400,2001 LOTT AVE,19115,81.0,Frank
786569600,2951 WELSH RD,19152,59.0,Pollock
783172380,4001L PARKSIDE AVE,19104,17.0,School of the Future
783568200,5800 WALNUT ST,19139,63.0,Sayre
783707600,701 N 48TH ST,19139,27.0,Sulzberger
783030800,5900 BALTIMORE AVE,19143,18.0,Turner
783094200,6600 CHESTER AVE,19142,72.0,Catherine
783183400,5001 GREENWAY AVE,19143,10.0,Comegys
783499600,5624 SPRUCE ST,19139,49.0,Hamilton
783029800,5300 BALTIMORE AVE,19143,80.0,Harrington
783130400,6226 ELMWOOD AVE,19142,39.0,Morton
783691500,728 N 44TH ST,19104,44.0,Washington Martha
783364400,4301 OGDEN ST,19104,2.0,Miller
781022700,2101 S BROAD ST,19148,93.0,South Philadelphia
782025600,548 N BROAD ST,19130,74.0,Franklin HS
785735000,2829 N 23RD ST,19132,88.0,Peirce TM
784093000,1501 DIAMOND ST,19121,69.0,Duckrey
784615800,2201 N 28TH ST,19132,48.0,Wright
783262225,6714 LANSDOWNE AVE,19151,89.0,Overbrook Education Center
784321800,2118 W NORRIS ST,19121,24.0,Douglas F
784611000,1601 N 28TH ST,19121,21.0,Kelley William
783705200,242 S 47TH ST,19124,37.0,Lea
884203500,2045 WHEATSHEAF LN,19134,85.0,2045 Wheatsheef Lain
882245100,2200 OREGON AVE,19145,63.0,#4166 Phil/Oregon Ave
884143500,326 PATTISON AVE,19148,65.0,"M. Levin and Company, Inc."
781485800,713 S 5TH ST,19147,78.0,Meredith
782565200,2600 W THOMPSON ST,19121,55.0,Morris
782462200,2136 RITNER ST,19145,14.0,GAMP
781092000,1130 FEDERAL ST,19147,73.0,Jackson
781432200,200 WOLF ST,19148,51.0,Sharswood
786594000,2143 E YORK ST,19125,61.0,Hackett
785575000,2429 N 8TH ST,19133,39.0,Hartranft
781497200,1323 N 6TH ST,19122,12.0,Ludlow
786525600,412 W SUSQUEHANNA AVE,19122,27.0,McKinley
786687200,3001 N 6TH ST,19133,54.0,Potter-Thomas
786646000,2331 N 4TH ST,19133,50.0,Welsh
786211400,3400 N HOWARD ST,19140,17.0,Cramp
781088800,601 FAIRMOUNT AVE,19123,1.0,Kearny
786687225,5118 N 6TH ST,19120,84.0,Marshall T
786350400,800 E ONTARIO ST,19134,33.0,Sheridan
786636550,3302 N 3RD ST,19140,23.0,Munoz Marin
786154910,2400 N FRONT ST,19133,17.0,Hunter
785373600,1700 W OLNEY AVE,19141,43.0,Central HS
882064500,7301 CASTOR AVE,19152,96.0,Cottman & Castor
883080200,4100 CITY AVE,19131,1.0,WPVI-TV
781462800,1101 N 4TH ST,19123,36.0,Bodine
784401200,529 SHAWMONT AVE,19128,47.0,Shawmont
784378900,531 RIGHTER ST,19128,72.0,Cook-Wissahickon
784473400,6340 WAYNE AVE,19144,65.0,Lingelbach
784463600,4665 UMBRIA ST,19143,19.0,Dobson
785401600,5116 PULASKI AVE,19144,68.0,Kelly John
786407400,5000 OXFORD AVE,19124,86.0,Frankford HS
786550200,2000 WAKELING ST,19124,79.0,Harding
786122055,801 E HUNTING PARK AVE,19124,17.0,Juniata Park
786424600,4401 PAUL ST,19124,61.0,Stearne
785531600,238 E WYOMING AVE,19120,74.0,Feltonville Intermediate
785548000,5801 N 5TH ST,19120,28.0,Lowell
785558600,4134 N 6TH ST,19140,33.0,McClure
785177400,300 W DUNCANNON AVE,19120,10.0,Morrison
785127900,206 E COURTLAND ST,19120,33.0,Feltonville Arts
786441600,2750 RED LION RD,19114,8.0,Swenson CTE
786482200,3001 RYAN AVE,19152,82.0,Meehan
786442010,3325 RED LION RD,19154,37.0,LaBrum
786304600,1601 LEVICK ST,19149,85.0,Spruance
786066200,7809 CASTOR AVE,19152,8.0,Rhawnhurst
786057000,1001 BYBERRY RD,19116,9.0,Comly
883711500,401 CHESTNUT ST,19106,49.0,omni hotel
773687010,3926 CHESTNUT ST,19104,42.0,3930 Chestnut St.
788009900,4700 S 13TH ST,19112,69.0,Building 101 - CBRE
884292580,2709 COMMERCE WAY,19154,91.0,Almo Corporation
883720300,1700 BENJAMIN FRANKLIN PKWY,19103,85.0,The Windsor Suites
777285900,4259 RICHMOND ST,19137,81.0,Franklin Towne Charter Elementary School
771010000,2301 S BROAD ST,19148,24.0,Methodist Hospital
784378200,6400 RIDGE AVE,19128,84.0,Roxborough HS
784421900,6000 STENTON AVE,19138,40.0,King HS
784188400,2901 HENRY AVE,19129,28.0,Randolph CTE
784479400,8060 WILLIAMS AVE,19150,20.0,Edmonds FS
784061400,6501 CHEW AVE,19119,15.0,Emlen
784048800,601 CARPENTER LN,19119,75.0,Henry
784003600,135 W ALLENS LN,19119,25.0,Houston
883048700,30 S 15TH ST,19102,68.0,30 South 15th Associates
884071500,4433 WAYNE AVE,19144,41.0,0542-Philadelphia - Wayne Ave.
777226180,2275 BRIDGE ST # 12,19137,7.0,Franklin Towne Charter High School
883743000,8900 BARTRAM AVE,19153,59.0,311dn-Philadelphia - Airport
786264650,5500 LANGDON ST,19111,12.0,Fels HS
786332800,3700 MORRELL AVE,19114,81.0,Hancock
882097600,3200 RED LION RD,19114,58.0,07742-Academy
881435201,9501 STATE RD,19114,31.0,rivers edge
884080331,2000 N 2ND ST,19122,97.0,Charles Schober Company
882920201,1500 N 50TH ST,19131,64.0,lowes 2378
882125404,2200 WHEATSHEAF LN,19137,68.0,Walmart Supercenter #01-5891
882055181,1675 S CHRISTOPHER COLUMBUS BLVD,19148,76.0,Walmart Supercenter #01-2141
883336000,100 S BROAD ST,19110,79.0,Land Title Building
778531801,4300 TACONY ST,19124,57.0,First Philadelphia Charter School
882059600,3501 CEDAR ST,19134,,Kawin LLC
774688600,3722 MARKET ST,19104,44.0,National Board of Medical Examiners
884284000,10450 DRUMMOND RD,19154,54.0,"Arbill Industries, Inc."
773080515,3921 CHESTNUT ST,19104,87.0,Philadelphia Ronald McDonald House
883376885,2301 E ALLEGHENY AVE,19134,51.0,City Center at Northeast Hospital
781004550,720 ARCH ST,19106,86.0,Cast Iron Building
884142260,600 PACKER AVE,19148,87.0,Sysco Philadelphia Food Service Warehouse
884282000,10905 DUTTON RD,19154,92.0,Flynn & OHara Uniforms
884004000,1800 S CHRISTOPHER COLUMBUS BLVD,19148,100.0,"Betty, Inc"
884154000,3660 S LAWRENCE ST,19148,37.0,Novick Brothers Corp.
883010310,615 CHESTNUT ST,19106,90.0,615 Chestnut Street
883066000,100 N 20TH ST,19106,85.0,100 N. 20th Street
883702001,233 S BROAD ST,19107,63.0,Doubletree Hotel
778130000,3000 COTTMAN AVE,19149,69.0,St. Matthew Church (correct)
771063000,303 N BROAD ST,19102,89.0,Roman Catholic High School
883743500,9000 BARTRAM AVE,19153,43.0,PHI Philadelphia Airport Embassy Suites
Many,3711 MARKET ST,19104,1.0,3711 Market St.
786249200,11081 KNIGHTS RD,19154,11.0,Rush
786543400,1100 TYSON AVE,19111,31.0,Moore
786118700,1930 E ELKHART ST,19134,9.0,Willard
782791400,1801 S 22ND ST,19145,3.0,McDaniel
777141500,1901 N FRONT ST,19125,59.0,Kensington HS CAPA
883034200,1901 MARKET ST,19103,83.0,Independence Blue Cross
883365200,1334 BEACH ST,19125,88.0,Penn Treaty Park Place
786121075,2445 EMERALD ST,19125,52.0,Kensington HS Health
883332000,1601 WALNUT ST,19120,55.0,Med Arts
882241900,9725R E ROOSEVELT BLVD,19114,77.0,lowes 1848
882241100,2106 S CHRISTOPHER COLUMBUS BLVD,19148,67.0,lowes 1849
882125402,3800 ARAMINGO AVE,19137,61.0,lowes 2732
883522900,520 N CHRISTOPHER COLUMBUS BLVD,19123,91.0,Riverview Place
785099400,926 E CHELTEN AVE,19138,80.0,Pastorius
786125000,122 W ERIE AVE,19140,67.0,Clemente
784249400,3500 MIDVALE AVE,19129,16.0,Mifflin
774577000,6333 MALVERN AVE,19151,58.0,Overbrook School for the Blind
775069000,2901 W ALLEGHENY AVE,19129,69.0,Mercy Vocational High School
785137405,800 W CUMBERLAND ST,19133,13.0,Hartranft Community
883024500,115 S BROAD ST,19107,45.0,121 S. Broad
883009600,801 ARCH ST,19107,88.0,801 Arch Street
883053000,1625 MARKET ST,19103,62.0,1635 Market
883742500,4101 ISLAND AVE,19153,56.0,Philadelphia PA FP
883742800,4301 ISLAND AVE,19153,19.0,Philadelphia PA AH
883710700,201L S CHRISTOPHER COLUMBUS BLVD,19106,75.0,Hilton Pennslanding Philadelphia
884121710,6610 HASBROOK AVE,19111,76.0,6610 Hasbrook Partnership
782003255,1503A-11 ARCH ST,19102,33.0,Family Court_Arch St
782026200,500 S BROAD ST,19146,21.0,Health Administration Building
881444600,2100 W GIRARD AVE,19130,2.0,Philadelphia Nursing Home
883095000,12345 E ROOSEVELT BLVD,19154,23.0,crown cork and seal usa inc.
778144000,12700 DUNKS FERRY RD,19154,87.0,ST. ANSELM ANNEX
882116500,701 CATHEDRAL RD,19128,69.0,Andorra Shopping Center-Kohl's
778009005,2601 HOLME AVE,19152,78.0,Nazareth Hospital
774016000,3905 FORD RD,19131,68.0,List Associates
883016200,211 N 13TH ST,19107,28.0,"211 N. 13th Street Associates, LP"
881447300,6445 GERMANTOWN AVE,19119,52.0,Caring Heart Rehabilition and Nursing Center
884213000,5458 TACONY ST,19137,100.0,Bridge Industrial Center Associates
884149000,3333 S FRONT ST,19148,51.0,Procacci Brothers Sales Corp.
788003020,4020 S 26TH ST,19145,88.0,LT02182 - 4020 S. 26th Street
788003055,4050 S 26TH ST,19145,60.0,LT02181 - 4050 S. 26th Street
881446000,4360 MONUMENT RD,19131,38.0,Simpson House Inc.
883704760,1301 RACE ST,19107,67.0,097-Hampton Inn - Philadelphia
776009000,5401 OLD YORK RD,19141,94.0,Einstein Medical Center Philadelphia
774182000,5101 HAVERFORD AVE,19139,100.0,Church of God Non Sectarian
882181540,4620 E ROOSEVELT BLVD,19124,70.0,Walmart Store #01-5103
882070140,2044 RED LION RD,19115,14.0,BJ's Wholesale Club
884047900,428 E ERIE AVE,19134,38.0,Good Food Lab
778506501,1330 RHAWN ST,19111,100.0,Tacony Academy Charter School
884224004,2800 GRANT AVE,19114,46.0,"Muller, Inc."
777577905,301 W HUNTING PARK AVE,19140,26.0,Esperanza Academy
774569000,4501 CHESTNUT ST,19139,95.0,West Catholic
775530500,100 W SCHOOL HOUSE LN,19144,32.0,Pennsylvania School for the Deaf
885749160,660 E ERIE AVE,19134,15.0,Police Tactical / Warehouse
778500305,1800 BYBERRY RD,19116,5.0,Mast Charter School
781053600,1951 S CHRISTOPHER COLUMBUS BLVD,19148,24.0,Pier 82 South
882693100,1000 FRANKLIN MILLS CIR,19154,25.0,Sam's Club #18-6332
775003010,500 JAMESTOWN AVE,19128,100.0,Roxborough Memorial Hospital
883813700,150 ROUSE BLVD,19112,74.0,LT02214 - 150 Rouse Blvd
882059425,3745 ARAMINGO AVE,19137,31.0,ShopRite of Aramingo Avenue
884286000,2501 GRANT AVE,19114,99.0,2501 Grant Ave
884233810,2100 HORNIG RD,19114,48.0,2100 Hornig Rd
884165000,7575 BREWSTER AVE,19153,97.0,Serous Hasani
882069750,2550 GRANT AVE,19114,88.0,Giant Supermarket Grant Ave
884292000,12270 TOWNSEND RD,19154,79.0,Holts Cigar Company
884136200,15 OREGON AVE,19148,48.0,UPS Oregon Ave
884269500,11600 CAROLINE RD,19154,100.0,11600 Caroline Rd.
883763500,11550 E ROOSEVELT BLVD,19116,12.0,RAMADA
883008713,444 N 3RD ST,19123,75.0,Research Building
884291510,2825 SOUTHAMPTON RD,19154,100.0,2825-2845 Southampton Rd
884233835,2191 HORNIG RD,19116,100.0,2191 Hornig Rd
881030400,1501 LOCUST ST,19102,78.0,1520 Locust street
884179500,6601 NEW STATE RD,19135,33.0,Freedom International
777575905,1100 E ERIE AVE,19124,79.0,Community Academy of Philadelphia
883009101,441 N 5TH ST,19123,73.0,Miller Building
884073505,913 WALLACE ST,19123,87.0,913 Wallace Street
771251200,1730 S 10TH ST,19148,99.0,SS Neumann Goretti High School
778301000,7300 TORRESDALE AVE,19136,93.0,Saint Hubert's Catholic High School for Girls
884042149,199 W HUNTING PARK AVE,19140,47.0,Esperanza Center
884114510,4309 G ST,19124,67.0,4309 G Street
884047000,449 E TIOGA ST,19134,100.0,449 East Tioga St
882021310,1196 ADAMS AVE,19124,90.0,1196 Adams Ave
884040500,215 W ERIE AVE,19140,75.0,215-251 West Erie Ave.
774084000,6701 CALLOWHILL ST,19151,92.0,6701 Callowhill St
883088901,9501 E ROOSEVELT BLVD,19114,100.0,9501 Pavillion
883036600,2301 CHESTNUT ST,19103,74.0,KlingStubbins
884095052,2820A S 20TH ST # 12,19145,97.0,Quartermaster
884466250,2901 N 18TH ST,19132,89.0,ttfop
883312000,1327 CHESTNUT ST,19107,58.0,The Widener Building
883760000,9455 E ROOSEVELT BLVD,19114,51.0,Four Points Hotel/Richfield Hosipitality
883380850,2450 W HUNTING PARK AVE,19129,47.0,Temple University Health System
884080210,1801 N 5TH ST,19122,14.0,Honor Foods
884213400,5700 TACONY ST,19135,80.0,"Brenntag Specialties, Inc."
778069000,11101 ACADEMY RD,19154,92.0,Archbishop Ryan High School
772283000,319 N 19TH ST,19103,82.0,Hallahan High School
884292513,13000 TOWNSEND RD,19154,14.0,US Treasury Building
884019026,500 N CHRISTOPHER COLUMBUS BLVD,19123,79.0,Philadelphia Warehousing and Cold Storage
884167016,7600 HOLSTEIN AVE,19153,74.0,DHL/PHL
775537000,1 E SUNSET AVE,19118,81.0,Norwood-Fontbonne Academy
778113000,3201 CHESTERFIELD RD,19114,100.0,Christ the King
771251500,2901 S 10TH ST,19148,89.0,Stella Maris Church and School
883710500,120 N CHRISTOPHER COLUMBUS BLVD,19106,5.0,Holiday Inn Express Penns Landing
884193500,2345 CASTOR AVE,19134,90.0,25765-Philadelphia/Castor Ave OC
884292570,2800 BLACK LAKE PL,19154,85.0,Ziff & Co.
884204500,2190 WHEATSHEAF LN,19137,96.0,29145-Philadelphia / Wheatsheaf Lane
884182000,6951 NEW STATE RD,19135,89.0,MARJAM SUPPLY
884340820,2722 N HANCOCK ST,19133,98.0,Leatex Chemical Co.
882093500,9173 E ROOSEVELT BLVD,19114,61.0,Northeast Shopping Center-Burlington Coat Factory
884219050,4445 W GIRARD AVE,19131,35.0,Warehouse
884080340,2200 N AMERICAN ST,19133,20.0,COFCO - 2200
782673800,1235 S 16TH ST,19146,7.0,Barratt (New Childs)
771635115,1326 BUTTONWOOD ST,19123,18.0,"The Mathematics, Civics and Sciences Charter School of Philadelphia, Inc."
772176000,2239 W MONTGOMERY AVE,19121,100.0,2239 West Montgomery Ave
778630100,4900 RHAWN ST,19136,12.0,New Foundations Charter High School
778512302,8001 TORRESDALE AVE,19136,43.0,New Foundations Charter Elementary School
884110700,3700 KENSINGTON AVE,19124,89.0,BASIC INVESTMENT INC
881435100,2109 RED LION RD,19115,45.0,Oakwood Healthcare
884340880,2801 A ST,19134,96.0,SOMERSET WAREHOUSE
884129000,2901 W HUNTING PARK AVE,19129,73.0,SHARE Community Food Resource Center
884244700,13451 DAMAR DR,19116,91.0,13451 Damar Drive
884130000,3111 W ALLEGHENY AVE,19132,91.0,Pep Boys
884228000,275 GEIGER RD,19006,100.0,275 Geiger Rd.
884289001,3031 RED LION RD,19114,68.0,3031 Red Lion Rd.
884280000,10981 DECATUR RD,19154,1.0,10981 Decatur Rd.
882066190,2800 FOX ST,19129,78.0,ShopRite of Fox Street
884290000,2800 COMLY RD,19154,72.0,2800 Comly Rd.
884239600,10195 NORTHEAST BLVD,19116,71.0,10195 Northeast Ave.
884227015,9300 ASHTON RD,19114,92.0,"9300 Ashton Rd,"
884283501,10350 DRUMMOND RD,19154,46.0,10350 Drummond Rd.
773102500,8350 ENTERPRISE AVE,19153,62.0,Distribution Center #9001
783065600,4030 BROWN ST,19104,27.0,Belmont
783130800,6601 ELMWOOD AVE,19142,91.0,Bartram HS
783175200,4612 W GIRARD AVE,19131,20.0,Blankenburg
884292538,12285 MCNULTY RD,19154,70.0,Onyx Glentov
784160805,3257 FOX ST,19129,42.0,Sewer Maintenance Headquarters
882095030,815 HENDRIX ST,19116,48.0,#6866 Bustleton Ave
882181575,4660 E ROOSEVELT BLVD,19124,58.0,#4112 Roosevelt
882059510,2539 CASTOR AVE,19134,68.0,#4150 Port Richmond
882842425,6301 OXFORD AVE,19111,31.0,Shop Rite Oxford Ave.
788020600,3601 S BROAD ST,19148,,Wells Fargo Center
775110000,22 E CHESTNUT HILL AVE,19118,73.0,Saint Pauls Church
774157500,4601 W GIRARD AVE,19131,64.0,Global Leadership Academy Charter School
883705215,1200 ARCH ST,19107,69.0,Hilton Home2 Hotel
884292800,3000 MEETINGHOUSE RD,19154,100.0,Origlio Property Holding
884052400,500 E HUNTING PARK AVE,19124,1.0,Philadelphia Cheesesteak Company
883300500,123 CHESTNUT ST,19123,17.0,Corn Exchange
884150410,3101 S 3RD ST,19148,100.0,Preferred Freezer Services-Phila
884240500,11300 NORTHEAST BLVD,19116,80.0,10814 NE AVENUE
883057103,1419 ARCH ST,19106,56.0,WHY Building
883753000,4200 CITY AVE,19131,53.0,Hilton Philadelphia-Homewood Suites
884018812,211 N CHRISTOPHER COLUMBUS BLVD,19106,6.0,Marine Center - Pier 12 (147)
882065510,7350 E ROOSEVELT BLVD,19149,96.0,Roosevelt Mall-Macy's Building
776553600,1200 W GODFREY AVE,19141,69.0,Salus University
884167500,3250 S 76TH ST,19153,94.0,Cambridge Hanover 3250 S. 76th
884286500,2801 GRANT AVE,19114,100.0,2801 Grant Avenue
884080300,1801 N AMERICAN ST,19122,93.0,1801 N American
786503420,2700 SOUTHAMPTON RD,19154,68.0,Philadelphia-Southampton Road RC
882249900,1025 CALLOWHILL ST,19123,94.0,Callowhill
884122536,3600 GRAYS FERRY AVE,19146,36.0,3600 Grays Ferry Ave (FedEx Express)
786461400,3001 ROBBINS ST,19149,25.0,Allen Ethan
884292608,14400 TOWNSEND RD,19154,76.0,Local 420
883050000,115 S 17TH ST,19103,35.0,Hotel Palomar Philadelphia
884292604,14300 TOWNSEND RD,19154,56.0,14300 Townsend Rd
772510000,2035 S COLLEGE AVE,19121,98.0,Girard College
884890600,2042 S 56TH ST,19143,90.0,ABW Supply
771023700,401 N 3RD ST,19123,69.0,Gift of Life Donor Program
782671300,500 S 16TH ST,19146,87.0,Independence Charter School
883009700,433 CHESTNUT ST,19106,11.0,Hotel Monaco Philadelphia
883741600,1001 INTREPID AVE,19107,56.0,3132B-Courtyard Philadelphia South
884280500,10940 DUTTON RD,19154,80.0,Advanced Sports
882245000,2200 OREGON AVE UNIT A,19145,21.0,BJ's Wholesale Club 162
882693050,4301 BYBERRY RD,19154,71.0,Walmart Supercenter #2650
772510500,1701 W GIRARD AVE,19130,84.0,Saint Josephs Prep
