w_ace,w_df,w_1stIn,w_1stWon,w_2ndWon,w_pctbpSaved,l_ace,l_df,l_1stIn,l_1stWon,l_2ndWon,l_pctbpSaved
5.0,11.0,103.0,66.0,26.0,77.27272727272727,0.0,8.0,83.0,51.0,18.0,58.82352941176471
8.0,4.0,63.0,46.0,13.0,71.42857142857143,0.0,3.0,59.0,33.0,15.0,62.5
0.0,4.0,26.0,22.0,12.0,0.0,4.0,3.0,39.0,22.0,11.0,66.66666666666666
6.0,2.0,45.0,32.0,19.0,20.0,0.0,2.0,58.0,34.0,14.0,57.14285714285714
4.0,4.0,33.0,25.0,8.0,83.33333333333334,1.0,7.0,37.0,18.0,8.0,44.44444444444444
1.0,1.0,35.0,23.0,14.0,66.66666666666666,0.0,2.0,36.0,18.0,2.0,40.0
1.0,0.0,35.0,27.0,9.0,100.0,11.0,0.0,28.0,19.0,9.0,33.33333333333333
1.0,1.0,52.0,25.0,22.0,50.0,0.0,7.0,44.0,30.0,12.0,12.5
2.0,4.0,62.0,46.0,17.0,60.0,4.0,5.0,52.0,39.0,15.0,28.57142857142857
4.0,3.0,25.0,20.0,10.0,50.0,3.0,1.0,36.0,18.0,8.0,54.54545454545454
8.0,4.0,37.0,24.0,15.0,50.0,0.0,2.0,48.0,25.0,8.0,50.0
1.0,1.0,43.0,31.0,11.0,100.0,2.0,5.0,33.0,26.0,6.0,0.0
4.0,2.0,31.0,19.0,11.0,80.0,2.0,3.0,21.0,13.0,5.0,50.0
4.0,5.0,38.0,30.0,12.0,66.66666666666666,4.0,0.0,32.0,18.0,10.0,20.0
4.0,1.0,19.0,15.0,14.0,,1.0,3.0,23.0,10.0,7.0,16.666666666666664
13.0,4.0,33.0,28.0,15.0,100.0,3.0,2.0,37.0,24.0,14.0,71.42857142857143
2.0,1.0,25.0,16.0,11.0,40.0,0.0,3.0,48.0,20.0,3.0,50.0
5.0,1.0,29.0,23.0,7.0,0.0,0.0,5.0,35.0,21.0,6.0,28.57142857142857
1.0,1.0,44.0,24.0,13.0,63.63636363636363,1.0,4.0,50.0,27.0,8.0,60.0
2.0,1.0,30.0,23.0,9.0,50.0,1.0,2.0,31.0,17.0,6.0,37.5
12.0,3.0,39.0,30.0,13.0,71.42857142857143,2.0,5.0,48.0,32.0,15.0,66.66666666666666
0.0,5.0,70.0,40.0,7.0,41.66666666666667,0.0,9.0,47.0,25.0,13.0,46.15384615384615
4.0,3.0,50.0,34.0,16.0,66.66666666666666,3.0,2.0,54.0,27.0,13.0,50.0
2.0,2.0,53.0,42.0,7.0,66.66666666666666,1.0,2.0,39.0,27.0,16.0,33.33333333333333
7.0,5.0,33.0,27.0,22.0,83.33333333333334,6.0,7.0,43.0,29.0,13.0,50.0
6.0,4.0,62.0,39.0,11.0,53.84615384615385,2.0,3.0,91.0,50.0,18.0,66.66666666666666
6.0,1.0,35.0,26.0,5.0,60.0,1.0,6.0,29.0,13.0,5.0,33.33333333333333
4.0,3.0,33.0,18.0,9.0,57.14285714285714,0.0,6.0,28.0,8.0,2.0,27.27272727272727
1.0,2.0,56.0,39.0,16.0,20.0,3.0,3.0,53.0,34.0,18.0,40.0
6.0,6.0,40.0,33.0,14.0,75.0,3.0,3.0,33.0,21.0,15.0,40.0
6.0,8.0,60.0,42.0,20.0,61.53846153846154,3.0,10.0,49.0,31.0,21.0,53.84615384615385
3.0,2.0,32.0,25.0,8.0,100.0,0.0,4.0,37.0,18.0,5.0,44.44444444444444
8.0,3.0,28.0,24.0,18.0,100.0,1.0,5.0,33.0,21.0,15.0,57.14285714285714
0.0,3.0,27.0,17.0,12.0,33.33333333333333,3.0,1.0,29.0,20.0,6.0,60.0
1.0,2.0,27.0,21.0,14.0,50.0,7.0,5.0,28.0,19.0,9.0,44.44444444444444
1.0,4.0,29.0,18.0,15.0,70.0,3.0,5.0,34.0,20.0,5.0,33.33333333333333
0.0,1.0,25.0,20.0,5.0,100.0,1.0,2.0,18.0,8.0,9.0,42.857142857142854
0.0,2.0,19.0,12.0,12.0,66.66666666666666,2.0,6.0,25.0,14.0,6.0,40.0
8.0,2.0,35.0,26.0,9.0,66.66666666666666,1.0,7.0,30.0,24.0,7.0,60.0
1.0,0.0,44.0,32.0,2.0,66.66666666666666,0.0,2.0,34.0,17.0,3.0,16.666666666666664
3.0,3.0,36.0,25.0,20.0,66.66666666666666,3.0,1.0,28.0,19.0,13.0,20.0
2.0,2.0,31.0,24.0,8.0,75.0,1.0,4.0,26.0,13.0,9.0,44.44444444444444
2.0,3.0,45.0,33.0,14.0,88.88888888888889,2.0,3.0,49.0,25.0,16.0,60.0
1.0,3.0,67.0,37.0,14.0,33.33333333333333,1.0,5.0,61.0,30.0,20.0,23.076923076923077
0.0,5.0,48.0,32.0,14.0,50.0,5.0,8.0,53.0,31.0,14.0,50.0
4.0,2.0,58.0,39.0,17.0,75.0,11.0,10.0,47.0,35.0,16.0,50.0
12.0,8.0,60.0,40.0,15.0,63.63636363636363,0.0,3.0,56.0,25.0,5.0,46.666666666666664
0.0,3.0,38.0,25.0,6.0,66.66666666666666,0.0,7.0,36.0,17.0,10.0,60.0
1.0,1.0,32.0,22.0,16.0,80.0,2.0,2.0,32.0,21.0,12.0,60.0
2.0,1.0,39.0,26.0,12.0,50.0,0.0,2.0,47.0,28.0,13.0,50.0
4.0,3.0,59.0,38.0,23.0,50.0,5.0,9.0,73.0,49.0,22.0,70.58823529411765
0.0,2.0,44.0,31.0,12.0,71.42857142857143,3.0,3.0,45.0,23.0,16.0,66.66666666666666
2.0,4.0,32.0,21.0,12.0,66.66666666666666,2.0,5.0,30.0,14.0,6.0,53.84615384615385
3.0,3.0,28.0,20.0,6.0,33.33333333333333,0.0,2.0,39.0,20.0,7.0,53.84615384615385
5.0,4.0,69.0,48.0,26.0,77.77777777777779,3.0,8.0,61.0,42.0,23.0,50.0
2.0,2.0,43.0,33.0,14.0,81.81818181818183,1.0,1.0,43.0,27.0,10.0,55.55555555555556
1.0,1.0,26.0,17.0,16.0,33.33333333333333,3.0,3.0,34.0,23.0,14.0,54.54545454545454
2.0,2.0,34.0,23.0,11.0,66.66666666666666,0.0,1.0,30.0,13.0,6.0,33.33333333333333
1.0,2.0,42.0,29.0,17.0,88.88888888888889,0.0,6.0,35.0,20.0,11.0,20.0
4.0,3.0,69.0,50.0,17.0,76.92307692307693,7.0,4.0,47.0,32.0,20.0,60.0
0.0,1.0,33.0,23.0,10.0,75.0,0.0,6.0,23.0,13.0,5.0,28.57142857142857
2.0,5.0,38.0,25.0,20.0,62.5,1.0,7.0,52.0,33.0,4.0,44.44444444444444
2.0,3.0,30.0,22.0,18.0,100.0,0.0,5.0,27.0,17.0,12.0,25.0
0.0,3.0,41.0,25.0,11.0,28.57142857142857,0.0,3.0,43.0,20.0,6.0,25.0
2.0,2.0,31.0,23.0,10.0,40.0,8.0,6.0,35.0,27.0,3.0,28.57142857142857
1.0,4.0,59.0,36.0,17.0,69.23076923076923,2.0,3.0,73.0,36.0,9.0,46.15384615384615
10.0,2.0,54.0,40.0,19.0,50.0,6.0,4.0,69.0,45.0,27.0,82.35294117647058
4.0,0.0,38.0,26.0,18.0,75.0,1.0,3.0,32.0,20.0,11.0,33.33333333333333
0.0,2.0,46.0,30.0,9.0,0.0,1.0,2.0,27.0,15.0,8.0,55.55555555555556
0.0,8.0,53.0,30.0,12.0,36.36363636363637,0.0,6.0,64.0,30.0,15.0,47.368421052631575
5.0,8.0,55.0,37.0,13.0,57.14285714285714,5.0,8.0,30.0,23.0,14.0,42.857142857142854
12.0,6.0,63.0,46.0,22.0,53.84615384615385,2.0,0.0,65.0,34.0,26.0,16.666666666666664
6.0,0.0,33.0,25.0,13.0,50.0,1.0,5.0,32.0,19.0,18.0,60.0
3.0,2.0,57.0,36.0,15.0,33.33333333333333,0.0,7.0,70.0,38.0,18.0,40.0
6.0,4.0,20.0,17.0,15.0,66.66666666666666,2.0,5.0,27.0,14.0,6.0,28.57142857142857
7.0,4.0,49.0,34.0,7.0,66.66666666666666,1.0,7.0,47.0,26.0,13.0,50.0
5.0,4.0,47.0,32.0,11.0,91.66666666666666,1.0,2.0,35.0,17.0,17.0,50.0
3.0,3.0,31.0,24.0,12.0,66.66666666666666,1.0,1.0,32.0,12.0,8.0,54.54545454545454
3.0,4.0,35.0,21.0,18.0,60.0,1.0,3.0,56.0,30.0,4.0,45.45454545454545
1.0,3.0,28.0,21.0,14.0,50.0,1.0,5.0,33.0,24.0,11.0,60.0
3.0,4.0,70.0,45.0,14.0,50.0,1.0,4.0,64.0,41.0,16.0,42.857142857142854
9.0,4.0,32.0,24.0,12.0,100.0,0.0,4.0,27.0,15.0,16.0,55.55555555555556
0.0,0.0,24.0,16.0,14.0,0.0,1.0,3.0,28.0,18.0,9.0,54.54545454545454
5.0,5.0,49.0,33.0,15.0,20.0,0.0,6.0,61.0,33.0,23.0,62.5
0.0,4.0,41.0,22.0,8.0,50.0,2.0,2.0,35.0,18.0,7.0,36.36363636363637
6.0,2.0,55.0,38.0,20.0,73.68421052631578,7.0,6.0,48.0,29.0,14.0,25.0
3.0,0.0,42.0,33.0,12.0,75.0,1.0,6.0,38.0,20.0,11.0,55.55555555555556
2.0,2.0,33.0,22.0,13.0,77.77777777777779,0.0,5.0,32.0,17.0,7.0,40.0
4.0,3.0,37.0,27.0,8.0,100.0,3.0,6.0,30.0,15.0,7.0,44.44444444444444
0.0,2.0,44.0,30.0,16.0,0.0,6.0,2.0,37.0,24.0,18.0,42.857142857142854
1.0,4.0,42.0,23.0,17.0,16.666666666666664,0.0,5.0,60.0,28.0,9.0,27.27272727272727
1.0,10.0,46.0,29.0,14.0,50.0,1.0,3.0,51.0,28.0,8.0,33.33333333333333
4.0,6.0,37.0,28.0,7.0,50.0,0.0,6.0,39.0,18.0,5.0,41.66666666666667
4.0,4.0,26.0,20.0,12.0,50.0,0.0,1.0,38.0,16.0,16.0,16.666666666666664
11.0,5.0,44.0,33.0,35.0,100.0,5.0,6.0,51.0,37.0,14.0,0.0
2.0,0.0,19.0,13.0,15.0,0.0,2.0,2.0,30.0,12.0,6.0,33.33333333333333
8.0,2.0,29.0,23.0,14.0,100.0,3.0,2.0,23.0,13.0,5.0,33.33333333333333
0.0,2.0,19.0,17.0,13.0,100.0,2.0,3.0,22.0,12.0,10.0,28.57142857142857
1.0,1.0,44.0,28.0,17.0,50.0,6.0,10.0,36.0,24.0,18.0,50.0
3.0,3.0,20.0,14.0,11.0,50.0,2.0,5.0,27.0,15.0,6.0,33.33333333333333
9.0,4.0,26.0,18.0,10.0,0.0,0.0,6.0,20.0,10.0,7.0,33.33333333333333
4.0,4.0,24.0,22.0,19.0,50.0,2.0,3.0,60.0,37.0,5.0,60.0
5.0,7.0,52.0,34.0,23.0,50.0,5.0,9.0,81.0,50.0,21.0,46.666666666666664
3.0,3.0,42.0,30.0,9.0,0.0,1.0,9.0,34.0,16.0,6.0,0.0
2.0,1.0,25.0,17.0,12.0,50.0,1.0,1.0,31.0,14.0,5.0,45.45454545454545
2.0,6.0,55.0,35.0,12.0,37.5,0.0,9.0,40.0,21.0,23.0,50.0
5.0,5.0,52.0,35.0,16.0,42.857142857142854,5.0,8.0,42.0,24.0,15.0,37.5
3.0,2.0,69.0,47.0,14.0,57.14285714285714,3.0,3.0,48.0,32.0,20.0,41.66666666666667
2.0,4.0,47.0,29.0,14.0,63.63636363636363,2.0,5.0,43.0,22.0,17.0,57.14285714285714
3.0,2.0,51.0,31.0,6.0,62.5,1.0,4.0,35.0,19.0,16.0,54.54545454545454
5.0,3.0,43.0,25.0,15.0,80.0,0.0,6.0,28.0,12.0,7.0,25.0
3.0,10.0,54.0,37.0,23.0,42.857142857142854,3.0,7.0,55.0,41.0,16.0,66.66666666666666
1.0,2.0,48.0,34.0,12.0,83.33333333333334,1.0,0.0,43.0,24.0,15.0,50.0
2.0,2.0,55.0,34.0,12.0,61.53846153846154,1.0,13.0,50.0,32.0,13.0,46.15384615384615
3.0,5.0,55.0,35.0,11.0,50.0,2.0,3.0,41.0,22.0,16.0,40.0
2.0,1.0,44.0,25.0,8.0,42.857142857142854,2.0,5.0,47.0,28.0,8.0,30.0
2.0,0.0,44.0,30.0,12.0,60.0,1.0,3.0,45.0,26.0,11.0,20.0
3.0,0.0,51.0,36.0,16.0,63.63636363636363,7.0,11.0,48.0,30.0,25.0,66.66666666666666
2.0,4.0,32.0,20.0,6.0,25.0,1.0,3.0,39.0,22.0,10.0,50.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
1.0,2.0,43.0,31.0,8.0,71.42857142857143,0.0,6.0,38.0,21.0,14.0,54.54545454545454
2.0,4.0,45.0,27.0,10.0,30.0,1.0,6.0,58.0,26.0,13.0,50.0
2.0,5.0,39.0,28.0,14.0,80.0,1.0,2.0,37.0,22.0,9.0,42.857142857142854
5.0,3.0,28.0,19.0,16.0,85.71428571428571,0.0,2.0,30.0,12.0,5.0,16.666666666666664
4.0,6.0,53.0,32.0,19.0,41.66666666666667,1.0,5.0,56.0,27.0,10.0,35.714285714285715
1.0,1.0,26.0,19.0,11.0,100.0,1.0,3.0,27.0,13.0,11.0,58.333333333333336
5.0,1.0,36.0,25.0,18.0,60.0,0.0,3.0,28.0,13.0,12.0,0.0
0.0,3.0,39.0,25.0,16.0,50.0,0.0,6.0,39.0,21.0,6.0,28.57142857142857
1.0,2.0,24.0,23.0,8.0,0.0,0.0,3.0,21.0,9.0,5.0,0.0
0.0,3.0,22.0,17.0,10.0,0.0,1.0,1.0,31.0,13.0,6.0,40.0
0.0,1.0,48.0,34.0,8.0,80.0,0.0,2.0,35.0,18.0,4.0,37.5
5.0,8.0,45.0,30.0,22.0,66.66666666666666,8.0,5.0,51.0,32.0,21.0,66.66666666666666
2.0,0.0,33.0,24.0,11.0,100.0,0.0,3.0,36.0,19.0,10.0,33.33333333333333
2.0,3.0,25.0,22.0,11.0,100.0,5.0,8.0,41.0,28.0,13.0,71.42857142857143
2.0,3.0,35.0,22.0,13.0,85.71428571428571,2.0,6.0,23.0,11.0,13.0,44.44444444444444
3.0,1.0,24.0,19.0,5.0,,2.0,5.0,25.0,13.0,3.0,14.285714285714285
1.0,2.0,34.0,22.0,10.0,66.66666666666666,0.0,1.0,36.0,18.0,10.0,37.5
1.0,1.0,32.0,25.0,11.0,66.66666666666666,0.0,1.0,30.0,13.0,7.0,28.57142857142857
2.0,2.0,55.0,38.0,12.0,87.5,0.0,2.0,52.0,28.0,11.0,72.72727272727273
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2.0,2.0,47.0,28.0,5.0,37.5,0.0,3.0,46.0,23.0,2.0,53.333333333333336
2.0,1.0,59.0,37.0,9.0,50.0,2.0,3.0,66.0,42.0,12.0,50.0
6.0,1.0,35.0,25.0,15.0,100.0,3.0,5.0,26.0,19.0,11.0,0.0
2.0,2.0,61.0,39.0,15.0,60.0,3.0,8.0,59.0,36.0,14.0,40.0
2.0,3.0,45.0,29.0,14.0,25.0,7.0,6.0,42.0,28.0,17.0,60.0
2.0,1.0,30.0,22.0,7.0,83.33333333333334,0.0,0.0,32.0,12.0,4.0,45.45454545454545
0.0,2.0,49.0,28.0,10.0,33.33333333333333,6.0,1.0,56.0,31.0,11.0,66.66666666666666
5.0,0.0,22.0,21.0,8.0,,0.0,0.0,18.0,6.0,9.0,44.44444444444444
8.0,0.0,31.0,26.0,11.0,,3.0,4.0,36.0,26.0,4.0,25.0
3.0,5.0,47.0,29.0,11.0,55.55555555555556,4.0,4.0,32.0,16.0,8.0,40.0
1.0,1.0,31.0,19.0,9.0,50.0,0.0,9.0,27.0,13.0,8.0,25.0
5.0,2.0,41.0,30.0,12.0,40.0,0.0,2.0,52.0,32.0,11.0,50.0
2.0,1.0,19.0,14.0,10.0,40.0,0.0,2.0,30.0,13.0,2.0,36.36363636363637
2.0,5.0,53.0,33.0,15.0,75.0,0.0,2.0,35.0,22.0,8.0,20.0
2.0,1.0,71.0,38.0,4.0,25.0,0.0,2.0,87.0,38.0,9.0,38.88888888888889
2.0,3.0,28.0,21.0,11.0,33.33333333333333,0.0,6.0,42.0,25.0,4.0,50.0
0.0,1.0,36.0,25.0,12.0,66.66666666666666,1.0,4.0,50.0,31.0,9.0,71.42857142857143
6.0,0.0,38.0,24.0,13.0,60.0,0.0,7.0,43.0,24.0,14.0,37.5
2.0,1.0,62.0,40.0,16.0,55.55555555555556,2.0,4.0,55.0,30.0,19.0,45.45454545454545
13.0,3.0,61.0,49.0,14.0,0.0,23.0,4.0,66.0,49.0,23.0,72.22222222222221
0.0,3.0,28.0,20.0,7.0,25.0,4.0,5.0,27.0,13.0,10.0,40.0
4.0,5.0,46.0,29.0,6.0,57.14285714285714,0.0,4.0,52.0,29.0,4.0,53.84615384615385
3.0,6.0,47.0,32.0,18.0,66.66666666666666,5.0,2.0,43.0,28.0,11.0,40.0
4.0,10.0,40.0,27.0,16.0,57.14285714285714,1.0,5.0,51.0,28.0,21.0,66.66666666666666
0.0,2.0,34.0,25.0,8.0,0.0,2.0,1.0,28.0,18.0,14.0,50.0
3.0,3.0,25.0,22.0,10.0,,1.0,2.0,38.0,24.0,6.0,50.0
1.0,1.0,23.0,12.0,7.0,50.0,1.0,0.0,29.0,12.0,2.0,33.33333333333333
1.0,0.0,38.0,24.0,1.0,25.0,1.0,0.0,24.0,6.0,3.0,0.0
2.0,3.0,32.0,18.0,17.0,50.0,1.0,6.0,20.0,10.0,4.0,0.0
5.0,1.0,56.0,39.0,13.0,83.33333333333334,1.0,2.0,48.0,28.0,8.0,50.0
0.0,0.0,66.0,46.0,15.0,77.77777777777779,4.0,3.0,57.0,43.0,16.0,25.0
1.0,5.0,65.0,38.0,22.0,50.0,2.0,5.0,55.0,38.0,17.0,40.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
4.0,4.0,27.0,23.0,14.0,66.66666666666666,3.0,4.0,50.0,30.0,7.0,60.0
1.0,0.0,45.0,25.0,6.0,63.63636363636363,2.0,4.0,38.0,18.0,10.0,50.0
9.0,2.0,58.0,38.0,13.0,50.0,5.0,7.0,48.0,37.0,16.0,50.0
4.0,0.0,26.0,22.0,9.0,100.0,0.0,3.0,30.0,16.0,7.0,37.5
2.0,1.0,30.0,17.0,8.0,40.0,1.0,6.0,41.0,22.0,10.0,61.111111111111114
8.0,3.0,57.0,40.0,12.0,70.0,3.0,3.0,40.0,27.0,8.0,37.5
3.0,6.0,38.0,21.0,11.0,42.857142857142854,0.0,0.0,35.0,15.0,5.0,30.0
1.0,9.0,43.0,31.0,13.0,72.72727272727273,0.0,2.0,33.0,21.0,13.0,44.44444444444444
0.0,3.0,44.0,27.0,17.0,50.0,2.0,4.0,42.0,22.0,15.0,44.44444444444444
5.0,3.0,36.0,27.0,14.0,0.0,5.0,3.0,39.0,25.0,14.0,57.14285714285714
1.0,4.0,46.0,32.0,10.0,57.14285714285714,5.0,4.0,34.0,23.0,17.0,54.54545454545454
2.0,0.0,34.0,24.0,12.0,100.0,0.0,0.0,25.0,12.0,7.0,50.0
0.0,0.0,57.0,33.0,16.0,50.0,3.0,3.0,50.0,27.0,10.0,30.0
2.0,4.0,30.0,24.0,10.0,83.33333333333334,1.0,5.0,32.0,16.0,8.0,50.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
9.0,2.0,65.0,47.0,22.0,50.0,4.0,6.0,66.0,43.0,25.0,66.66666666666666
5.0,2.0,33.0,27.0,10.0,75.0,3.0,3.0,44.0,29.0,8.0,50.0
6.0,7.0,44.0,35.0,18.0,50.0,14.0,3.0,41.0,33.0,21.0,60.0
5.0,1.0,46.0,30.0,12.0,50.0,0.0,2.0,58.0,33.0,11.0,69.23076923076923
0.0,5.0,43.0,28.0,14.0,16.666666666666664,1.0,2.0,63.0,32.0,16.0,45.45454545454545
3.0,3.0,49.0,32.0,12.0,62.5,1.0,4.0,36.0,16.0,8.0,22.22222222222222
5.0,3.0,50.0,34.0,9.0,66.66666666666666,1.0,4.0,40.0,22.0,8.0,37.5
6.0,2.0,67.0,43.0,16.0,78.94736842105263,13.0,3.0,51.0,32.0,18.0,44.44444444444444
4.0,2.0,24.0,22.0,15.0,,3.0,4.0,27.0,19.0,7.0,0.0
8.0,4.0,38.0,31.0,15.0,66.66666666666666,0.0,2.0,45.0,29.0,10.0,63.63636363636363
3.0,19.0,42.0,34.0,15.0,27.27272727272727,0.0,11.0,58.0,32.0,17.0,43.75
5.0,3.0,28.0,18.0,11.0,33.33333333333333,0.0,3.0,26.0,11.0,7.0,40.0
0.0,1.0,38.0,28.0,2.0,80.0,1.0,1.0,29.0,17.0,4.0,54.54545454545454
4.0,3.0,49.0,30.0,19.0,77.77777777777779,3.0,2.0,45.0,30.0,13.0,71.42857142857143
1.0,0.0,59.0,35.0,2.0,72.72727272727273,0.0,4.0,37.0,18.0,8.0,57.14285714285714
1.0,1.0,24.0,14.0,8.0,0.0,3.0,3.0,30.0,10.0,7.0,46.15384615384615
3.0,3.0,59.0,38.0,13.0,40.0,0.0,2.0,62.0,33.0,15.0,63.1578947368421
8.0,3.0,28.0,23.0,8.0,66.66666666666666,0.0,9.0,26.0,12.0,9.0,50.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
2.0,5.0,49.0,32.0,20.0,66.66666666666666,4.0,3.0,52.0,30.0,15.0,54.54545454545454
2.0,4.0,30.0,23.0,11.0,66.66666666666666,3.0,6.0,34.0,21.0,5.0,37.5
0.0,1.0,30.0,22.0,7.0,,0.0,1.0,31.0,16.0,4.0,50.0
1.0,2.0,55.0,37.0,18.0,42.857142857142854,13.0,5.0,50.0,38.0,19.0,66.66666666666666
6.0,3.0,85.0,54.0,17.0,75.0,16.0,4.0,77.0,52.0,22.0,86.66666666666667
8.0,1.0,39.0,29.0,7.0,100.0,1.0,5.0,34.0,20.0,7.0,63.63636363636363
2.0,1.0,88.0,44.0,7.0,33.33333333333333,0.0,2.0,51.0,31.0,13.0,18.181818181818183
2.0,4.0,66.0,43.0,9.0,61.53846153846154,6.0,9.0,46.0,33.0,15.0,50.0
6.0,5.0,40.0,30.0,7.0,66.66666666666666,1.0,4.0,33.0,14.0,8.0,50.0
1.0,2.0,45.0,29.0,13.0,50.0,0.0,3.0,52.0,22.0,17.0,53.84615384615385
5.0,5.0,29.0,24.0,15.0,100.0,0.0,8.0,26.0,18.0,10.0,50.0
0.0,3.0,41.0,25.0,15.0,71.42857142857143,2.0,3.0,36.0,17.0,11.0,28.57142857142857
4.0,3.0,74.0,40.0,27.0,62.5,6.0,3.0,61.0,42.0,14.0,28.57142857142857
1.0,4.0,88.0,54.0,8.0,60.0,2.0,2.0,60.0,33.0,18.0,50.0
19.0,7.0,61.0,46.0,19.0,80.0,9.0,3.0,64.0,47.0,11.0,66.66666666666666
1.0,2.0,22.0,17.0,12.0,66.66666666666666,2.0,2.0,40.0,18.0,5.0,40.0
2.0,9.0,65.0,42.0,20.0,75.0,4.0,7.0,53.0,31.0,22.0,45.45454545454545
7.0,3.0,43.0,35.0,9.0,83.33333333333334,1.0,5.0,33.0,17.0,13.0,50.0
8.0,6.0,55.0,36.0,9.0,63.63636363636363,7.0,4.0,41.0,24.0,8.0,45.45454545454545
3.0,2.0,39.0,27.0,10.0,66.66666666666666,0.0,1.0,45.0,21.0,10.0,16.666666666666664
3.0,3.0,38.0,24.0,9.0,75.0,0.0,5.0,38.0,16.0,6.0,50.0
0.0,0.0,42.0,24.0,6.0,40.0,0.0,1.0,46.0,24.0,7.0,53.84615384615385
6.0,4.0,50.0,38.0,15.0,75.0,1.0,3.0,63.0,37.0,14.0,50.0
1.0,2.0,38.0,25.0,6.0,33.33333333333333,0.0,3.0,32.0,16.0,4.0,14.285714285714285
1.0,1.0,34.0,23.0,6.0,85.71428571428571,0.0,2.0,38.0,17.0,5.0,25.0
0.0,1.0,83.0,51.0,12.0,80.0,0.0,5.0,67.0,39.0,16.0,40.0
1.0,2.0,52.0,36.0,12.0,88.88888888888889,2.0,4.0,32.0,18.0,19.0,50.0
3.0,1.0,62.0,43.0,14.0,0.0,1.0,2.0,80.0,47.0,19.0,45.45454545454545
1.0,1.0,34.0,22.0,15.0,100.0,2.0,7.0,25.0,17.0,4.0,44.44444444444444
3.0,1.0,28.0,20.0,17.0,50.0,1.0,2.0,37.0,18.0,10.0,58.333333333333336
2.0,5.0,64.0,40.0,22.0,70.58823529411765,4.0,3.0,55.0,29.0,20.0,30.0
0.0,5.0,46.0,32.0,4.0,20.0,2.0,6.0,59.0,35.0,10.0,64.70588235294117
0.0,1.0,45.0,32.0,5.0,50.0,0.0,1.0,26.0,13.0,9.0,33.33333333333333
3.0,0.0,41.0,25.0,10.0,80.0,0.0,1.0,41.0,21.0,9.0,50.0
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,
0.0,1.0,27.0,19.0,10.0,50.0,0.0,1.0,29.0,15.0,9.0,50.0
7.0,1.0,29.0,24.0,11.0,50.0,0.0,2.0,34.0,16.0,6.0,25.0
1.0,3.0,47.0,29.0,13.0,87.5,0.0,2.0,42.0,22.0,5.0,42.857142857142854
1.0,0.0,38.0,24.0,9.0,80.0,0.0,0.0,34.0,19.0,4.0,62.5
4.0,3.0,50.0,35.0,9.0,71.42857142857143,1.0,0.0,53.0,29.0,16.0,71.42857142857143
2.0,3.0,23.0,16.0,13.0,0.0,2.0,2.0,33.0,20.0,9.0,44.44444444444444
3.0,11.0,73.0,44.0,19.0,68.75,3.0,7.0,53.0,29.0,16.0,20.0
0.0,0.0,16.0,9.0,1.0,50.0,0.0,3.0,18.0,8.0,1.0,42.857142857142854
2.0,5.0,70.0,39.0,23.0,53.84615384615385,2.0,6.0,49.0,27.0,30.0,56.25
3.0,3.0,36.0,24.0,14.0,20.0,4.0,7.0,54.0,31.0,16.0,44.44444444444444
4.0,1.0,29.0,21.0,11.0,0.0,1.0,5.0,28.0,19.0,5.0,50.0
0.0,5.0,42.0,23.0,11.0,54.54545454545454,0.0,4.0,27.0,9.0,5.0,11.11111111111111
6.0,5.0,42.0,28.0,27.0,92.3076923076923,2.0,1.0,39.0,24.0,17.0,71.42857142857143
3.0,8.0,58.0,33.0,26.0,35.714285714285715,1.0,4.0,76.0,38.0,15.0,35.714285714285715
1.0,1.0,28.0,14.0,6.0,25.0,1.0,4.0,37.0,16.0,6.0,40.0
1.0,2.0,25.0,21.0,11.0,,1.0,4.0,20.0,11.0,9.0,0.0
3.0,1.0,49.0,35.0,7.0,75.0,3.0,6.0,29.0,21.0,9.0,40.0
0.0,4.0,27.0,15.0,13.0,0.0,0.0,3.0,33.0,14.0,10.0,46.15384615384615
0.0,5.0,58.0,35.0,14.0,46.666666666666664,5.0,5.0,64.0,39.0,12.0,40.0
0.0,2.0,40.0,28.0,16.0,83.33333333333334,1.0,0.0,34.0,19.0,9.0,20.0
3.0,4.0,29.0,18.0,12.0,25.0,0.0,0.0,31.0,16.0,4.0,14.285714285714285
4.0,3.0,65.0,38.0,19.0,54.54545454545454,0.0,4.0,49.0,32.0,14.0,33.33333333333333
0.0,0.0,32.0,23.0,15.0,50.0,1.0,3.0,33.0,19.0,9.0,60.0
0.0,0.0,52.0,41.0,7.0,50.0,1.0,1.0,49.0,29.0,11.0,63.63636363636363
6.0,2.0,29.0,25.0,12.0,,0.0,4.0,32.0,23.0,4.0,50.0
2.0,3.0,38.0,28.0,11.0,57.14285714285714,6.0,2.0,27.0,19.0,9.0,37.5
4.0,1.0,29.0,21.0,12.0,20.0,3.0,3.0,50.0,24.0,11.0,40.0
3.0,4.0,63.0,35.0,14.0,41.66666666666667,5.0,2.0,79.0,45.0,19.0,56.25
