tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,num_sets,l_pctbpSaved,w_pctbpSaved
2016-1024,Seoul,Hard,32,I,20160919,274,201540,4,,Kristina Mladenovic,R,184.0,FRA,23.35112936,52.0,1110.0,202503,,Q,Luksika Kumkhum,R,167.0,THA,23.16495551,161.0,355.0,6-2 7-5,3,R32,89.0,3.0,3.0,65.0,35.0,22.0,14.0,10.0,5.0,8.0,5.0,10.0,62.0,34.0,19.0,7.0,10.0,5.0,11.0,2,45.45454545454545,62.5
2016-M010,s-Hertogenbosch,Grass,32,I,20160606,290,210722,,Q,Elise Mertens,U,179.0,BEL,20.55304586,171.0,326.0,202434,,,Aleksandra Krunic,R,163.0,SRB,23.22792608,119.0,527.0,6-4 7-6(3),3,R16,100.0,2.0,5.0,84.0,48.0,29.0,17.0,11.0,11.0,15.0,1.0,1.0,74.0,45.0,27.0,11.0,11.0,2.0,7.0,2,28.57142857142857,73.33333333333333
2016-560,Us Open,Hard,128,G,20160829,212,200033,1,,Serena Williams,R,175.0,USA,34.92402464,1.0,7050.0,201468,,,Yaroslava Shvedova,R,180.0,KAZ,28.96372348,52.0,1037.0,6-2 6-3,3,R16,68.0,11.0,2.0,46.0,30.0,28.0,8.0,9.0,0.0,0.0,3.0,5.0,62.0,37.0,22.0,11.0,8.0,5.0,8.0,2,62.5,
2016-M007,Miami,Hard,128,P,20160321,216,202506,,,Margarita Gasparyan,R,183.0,RUS,21.5523614,41.0,1213.0,202470,,,Annika Beck,R,170.0,GER,22.091718,40.0,1231.0,6-3 7-5,3,R128,84.0,2.0,1.0,59.0,34.0,22.0,14.0,11.0,1.0,4.0,1.0,2.0,58.0,41.0,24.0,4.0,10.0,3.0,8.0,2,37.5,25.0
2016-1086,St. Petersburg,Hard,32,I,20160208,293,202505,1,,Belinda Bencic,R,175.0,SUI,18.91581109,11.0,3260.0,202470,,,Annika Beck,R,170.0,GER,21.97672827,39.0,1206.0,7-6(3) 6-3,3,R16,99.0,3.0,7.0,86.0,57.0,36.0,11.0,10.0,11.0,16.0,3.0,3.0,78.0,53.0,30.0,6.0,11.0,8.0,15.0,2,53.333333333333336,68.75
2016-D047,Fed Cup G2 PO: EGY vs FIN,Clay,4,D,20160416,2,211529,,,Sandra Samir,R,,EGY,18.43394935,423.0,81.0,211288,,,Mia Nicole Eklund,L,,FIN,21.44832307,879.0,14.0,6-0 6-4,3,RR,,,,,,,,,,,,,,,,,,,,2,,
2016-540,Wimbledon,Grass,128,G,20160627,137,201427,,,Alize Cornet,R,173.0,FRA,26.42847365,61.0,1035.0,201555,,,Polona Hercog,R,182.0,SLO,25.43463381,86.0,770.0,6-3 6-0,3,R128,77.0,2.0,4.0,56.0,30.0,24.0,14.0,8.0,3.0,3.0,0.0,5.0,62.0,34.0,20.0,10.0,7.0,11.0,15.0,2,73.33333333333333,100.0
2016-1059,Taipei,Hard,32,I,20161114,292,201578,,,Kai Chen Chang,R,167.0,TPE,25.83709788,151.0,373.0,203576,,,Kai Lin Zhang,U,173.0,CHN,26.79534565,130.0,454.0,6-2 6-1,3,R16,52.0,1.0,3.0,45.0,30.0,24.0,8.0,8.0,1.0,2.0,1.0,2.0,48.0,33.0,17.0,3.0,7.0,2.0,7.0,2,28.57142857142857,50.0
2016-1090,Bol,Clay,32,I,20160530,288,202659,,WC,Tereza Mrdeza,R,,CRO,25.54140999,297.0,142.0,204434,,,Ysaline Bonaventure,L,178.0,BEL,21.7522245,155.0,366.0,6-3 6-3,3,R16,81.0,0.0,5.0,55.0,42.0,28.0,4.0,9.0,2.0,4.0,1.0,2.0,62.0,40.0,23.0,6.0,9.0,3.0,8.0,2,37.5,50.0
2016-1083,Dalian,Hard,32,I,20160905,279,201532,,,Anastasia Pivovarova,R,,RUS,26.22313484,191.0,283.0,206075,,,Hiroko Kuwata,U,,JPN,25.71663244,154.0,375.0,7-6(6) 6-2,3,R32,104.0,2.0,7.0,71.0,51.0,30.0,10.0,10.0,3.0,7.0,1.0,7.0,66.0,37.0,20.0,9.0,10.0,2.0,8.0,2,25.0,42.857142857142854
2016-1023,Guangzhou,Hard,32,I,20160919,288,211951,3,,Ana Konjuh,R,174.0,CRO,18.72963723,54.0,1079.0,202410,,Q,Sofia Shapatava,R,,GEO,27.68514716,235.0,212.0,6-1 7-6(2),3,R16,77.0,7.0,6.0,67.0,39.0,30.0,16.0,9.0,6.0,6.0,5.0,4.0,64.0,41.0,29.0,7.0,10.0,3.0,6.0,2,50.0,100.0
2016-540,Wimbledon,Grass,128,G,20160627,151,214082,29,,Darya Kasatkina,R,170.0,RUS,19.14031485,33.0,1549.0,202497,,,Victoria Duval,R,,USA,20.57494867,572.0,42.0,6-0 7-5,3,R128,51.0,1.0,1.0,45.0,25.0,21.0,13.0,9.0,0.0,1.0,1.0,5.0,47.0,32.0,17.0,3.0,9.0,0.0,5.0,2,0.0,0.0
2016-1041,Kuala Lumpur,Hard,32,I,20160229,291,201513,3,,Sabine Lisicki,R,178.0,GER,26.4366872,31.0,1623.0,206252,,Q,Barbora Krejcikova,R,178.0,CZE,20.19986311,191.0,262.0,7-5 6-3,3,R16,105.0,1.0,5.0,92.0,50.0,33.0,19.0,11.0,9.0,12.0,1.0,5.0,63.0,35.0,21.0,12.0,10.0,9.0,14.0,2,64.28571428571429,75.0
2016-O16,Olympics,Hard,64,I,20160808,100,200033,1,,Serena Williams,R,175.0,USA,34.86652977,1.0,8300.0,201611,,,Daria Gavrilova,R,166.0,AUS,22.42847365,45.0,1140.0,6-4 6-2 ,3,R64,91.0,7.0,5.0,63.0,29.0,21.0,15.0,9.0,4.0,6.0,2.0,3.0,66.0,43.0,23.0,10.0,9.0,8.0,13.0,2,61.53846153846154,66.66666666666666
2016-1039,Monterrey,Hard,32,I,20160229,283,201539,,,Christina Mchale,R,170.0,USA,23.80287474,61.0,990.0,211874,,WC,Victoria Rodriguez,U,,MEX,20.8569473,253.0,179.0,6-0 6-4,3,R32,56.0,3.0,2.0,48.0,31.0,22.0,9.0,8.0,2.0,4.0,2.0,1.0,47.0,34.0,15.0,4.0,8.0,3.0,9.0,2,33.33333333333333,50.0
2016-W-FC-2016-WG-PO-RUS-BLR-01,Fed Cup WG R1: RUS vs BLR,Clay,4,D,20160416,2,201458,,,Victoria Azarenka,R,180.0,BLR,26.69678303,5.0,4530.0,202506,,,Margarita Gasparyan,R,183.0,RUS,21.60985626,47.0,1168.0,6-2 6-3,3,RR,74.0,2.0,3.0,50.0,39.0,29.0,4.0,9.0,2.0,4.0,2.0,0.0,57.0,37.0,20.0,7.0,8.0,6.0,11.0,2,54.54545454545454,50.0
